Protein.ID	Control-Symbiosome_PValue	Control-Symbiosome_AdjPVal	Control-Symbiosome_log2FoldChange	featureAvg	Control_1.Intensity	Control_2.Intensity	Control_3.Intensity	Control_4.Intensity	Control_5.Intensity	Control_6.Intensity	Symbiosome_1.Intensity	Symbiosome_2.Intensity	Symbiosome_3.Intensity	Symbiosome_4.Intensity	Symbiosome_5.Intensity	Symbiosome_6.Intensity
AIPGENE14044	NA	NA	NA	NA	23.9807260164623	24.1468260571392	23.9358277151511	22.564312331692	22.7352810393453	NA	NA	NA	NA	NA	NA	NA
AIPGENE14045	NA	NA	NA	NA	20.4983790887242	NA	NA	NA	21.0795323501745	NA	NA	NA	NA	NA	NA	NA
AIPGENE1406	NA	NA	NA	NA	NA	22.4369075440985	22.6879059352589	NA	22.8849659859964	NA	NA	NA	NA	NA	NA	NA
AIPGENE14070	NA	NA	NA	NA	22.128714898833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE14071	0.676396235763353	0.73398589857459	0.308782749943084	25.0589280810548	27.0586187547192	25.2206217817725	24.9586873256231	25.1539337992167	22.6540044577778	25.9252678671056	24.3698049012538	24.9777083335749	25.2117055084495	NA	NA	NA
AIPGENE14078	NA	NA	NA	NA	22.9737364830097	22.6448286044468	21.2199663451232	23.0487427379693	21.2369238179485	NA	NA	NA	NA	NA	NA	NA
AIPGENE14087	NA	NA	NA	NA	22.595633346713	22.3479497735827	NA	22.3993640316669	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE14095	NA	NA	NA	NA	26.3445816254496	26.1709690231326	25.6301102396182	26.183517084435	26.659844951328	26.3736280046775	NA	NA	NA	NA	NA	NA
AIPGENE14110	0.002169263077417	0.00491296515791306	1.23021636749472	25.1444848268795	25.8660457054154	25.5386896202114	24.9500331846021	25.4657207348486	25.4359217223736	26.0709307288156	24.5460065364419	NA	24.5829237682456	23.8440914409617	NA	NA
AIPGENE14114	NA	NA	NA	NA	24.5309840476018	24.7704114872428	24.6670056842246	23.7721585974043	24.486609690845	24.8798597180113	NA	NA	NA	NA	NA	NA
AIPGENE14128	NA	NA	NA	NA	25.5422072272031	25.1229911566785	25.5781306506147	25.553582457497	25.8571627655223	25.5423934427829	NA	NA	NA	NA	NA	NA
AIPGENE14134	NA	NA	NA	NA	NA	NA	NA	NA	22.2931758890072	NA	NA	NA	NA	NA	NA	NA
AIPGENE14135	NA	NA	NA	NA	22.5426873215419	25.3175440986881	NA	21.7440898035486	23.7820354087015	NA	NA	NA	NA	NA	NA	NA
AIPGENE14140	5.29228333396145e-06	2.81965915334012e-05	-2.70254221807577	25.0211492756298	24.0692507329896	24.6301496521885	23.4644889069332	23.254707568966	24.1734847930318	22.4271873454423	26.6213876405757	26.8852518643935	27.2051318629156	26.2995520982163	25.3401562433175	25.8830425985874
AIPGENE14141	NA	NA	NA	NA	23.5618532888839	23.4716658120179	23.5448991204827	23.7406130139285	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE14222	NA	NA	NA	NA	21.7288124547203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE14234	NA	NA	NA	NA	21.5367035757306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE14240	NA	NA	NA	NA	22.1647443035171	NA	NA	21.3120255999463	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE14284	NA	NA	NA	NA	22.3375002742131	23.6666122855882	22.5568459639237	22.9523845363896	23.7913873744862	NA	NA	NA	NA	NA	NA	NA
AIPGENE14286	NA	NA	NA	NA	21.9443627921366	NA	22.9985041900829	22.6211726608539	22.863725593454	NA	NA	NA	NA	NA	NA	NA
AIPGENE14295	NA	NA	NA	NA	21.5333617536507	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE14299	NA	NA	NA	NA	24.1717795474948	NA	21.0484042920612	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE14331	NA	NA	NA	NA	23.3439205461368	23.3828013950067	24.264091237308	25.5092807517611	25.4482005067542	NA	NA	NA	NA	NA	NA	NA
AIPGENE14343	NA	NA	NA	NA	21.5440503986014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE14369	NA	NA	NA	NA	NA	NA	23.7574143198855	22.1764494736057	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE14372	NA	NA	NA	NA	NA	NA	NA	NA	23.0964128218798	NA	NA	NA	NA	NA	NA	NA
AIPGENE14405	NA	NA	NA	NA	NA	NA	NA	22.8420208956035	23.5225785470462	NA	NA	NA	NA	NA	NA	NA
AIPGENE1441	NA	NA	NA	NA	25.4132623188433	25.4240696773872	25.7197497696732	25.5500604303564	25.8922722542086	25.8416104011072	NA	NA	NA	NA	NA	NA
AIPGENE14419	NA	NA	NA	NA	22.8434743464966	23.6695840547713	22.7486919472697	NA	24.1925238904592	NA	NA	NA	NA	NA	NA	NA
AIPGENE1445	NA	NA	NA	NA	NA	22.101548032535	20.5074066537868	NA	21.8104028328871	NA	NA	NA	NA	NA	NA	NA
AIPGENE14490	NA	NA	NA	NA	24.214860131507	24.1733132518037	24.3098506294008	23.5208401642984	23.7472247654595	NA	NA	NA	NA	NA	NA	NA
AIPGENE14510	NA	NA	NA	NA	NA	NA	NA	NA	19.9864712899763	NA	NA	NA	NA	NA	NA	NA
AIPGENE14522	NA	NA	NA	NA	21.6928615697429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE14536	NA	NA	NA	NA	24.1019023852268	23.8812969263485	24.3673873958345	23.9728820139337	25.6091083953044	NA	NA	NA	NA	NA	NA	NA
AIPGENE14540	NA	NA	NA	NA	NA	NA	22.3993029672224	21.7390049532415	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE14575	NA	NA	NA	NA	25.06992137083	25.4014427641887	24.8213558532976	25.093196240406	25.7616006450699	23.7997349616839	NA	NA	NA	NA	NA	NA
AIPGENE1458	0.0450592469419352	0.07091649034445	-0.961774119302241	27.2942881710673	26.0460999503255	28.9724812201131	26.2974564587172	26.1746612098129	26.9135960378587	26.4761117916695	28.4942388513787	27.7103085363046	28.2638345473203	27.3305744626334	27.3898535773579	27.4622414093154
AIPGENE14588	NA	NA	NA	NA	25.6926287313202	26.3401369560771	26.2653133809666	25.955131246375	25.4709142474706	25.0492972699862	NA	NA	NA	NA	NA	NA
AIPGENE14594	NA	NA	NA	NA	23.4668557589098	NA	NA	21.7969845362403	21.3133473306854	23.7308421686062	NA	NA	NA	NA	NA	NA
AIPGENE146	NA	NA	NA	NA	22.8767478203693	NA	21.9028134965119	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE14619	0.331679578895433	0.389154740581284	0.710518342263679	23.9242346014955	24.4810558888582	24.6381260711234	24.2568217739258	21.8024125106504	24.6180013958995	24.8147674819115	23.2196838467861	NA	23.5630078428095	NA	NA	NA
AIPGENE14622	NA	NA	NA	NA	23.6956066255131	22.8005140999898	24.8799914951299	23.4102229062356	23.4234612937833	NA	NA	NA	NA	NA	NA	NA
AIPGENE14629	NA	NA	NA	NA	23.1600978571155	23.1712376982814	23.2447154289569	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE14646	NA	NA	NA	NA	NA	24.1484953298383	24.0819888091713	23.542742394814	22.9841556361495	NA	NA	NA	NA	NA	NA	NA
AIPGENE14648	NA	NA	NA	NA	NA	NA	22.1706865332863	NA	20.7189786921782	23.9517631309685	NA	NA	NA	NA	NA	NA
AIPGENE14678	2.24799465588228e-08	2.28311957238044e-07	-3.67937946385054	31.8166790185078	30.1510393180925	29.1573433538783	29.5872731314497	29.0884441606736	31.0512112772175	30.8266244781835	33.7939968421653	33.4994797725141	33.6596101429578	33.2753549684165	34.0555854528568	33.6541853236878
AIPGENE14682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.6598364763172	23.499055769506	NA	23.3647820167803	NA
AIPGENE14688	0.000193995917226645	0.000633655006016679	-2.67792688080998	23.9450312621684	23.7756710005661	NA	NA	21.7675545157411	20.936014508578	NA	25.1829309993641	24.9419119907105	24.8007575847871	24.3576915528938	24.854530256632	24.8882189502428
AIPGENE14690	4.72174982210786e-07	3.37267844436276e-06	-2.46679765805696	28.4043343937148	26.7826229164009	27.3301229236401	26.5172379840526	27.1558527710324	27.2253886397672	28.0143881532245	29.7256830431585	30.1206917015698	30.0271552501648	29.0559784882542	29.0259680515653	29.8709228017469
AIPGENE14693	0.0068795985030201	0.0137169908802548	1.23122556882887	25.3063499184059	26.0719311588801	25.0882422357237	25.8636050942594	25.7989188500273	25.7192311919294	25.1430093328587	NA	24.6589469156022	24.1069145679663	NA	NA	NA
AIPGENE14694	NA	NA	NA	NA	24.9933820720633	23.1553059113349	24.3222168569871	23.9259796664441	23.2614826791128	23.6786657809116	NA	NA	NA	NA	NA	NA
AIPGENE14706	0.685402485988345	0.740052518093729	-0.270569758481795	21.9822982016495	21.91534767446	NA	21.2687679962073	NA	22.55985161542	NA	NA	22.1852255205109	NA	NA	NA	NA
AIPGENE14712	NA	NA	NA	NA	21.2416324936318	22.4600239371133	22.5491026782167	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE14779	NA	NA	NA	NA	NA	NA	22.7094833334185	22.4849281603644	22.5020180163611	NA	NA	NA	NA	NA	NA	NA
AIPGENE1478	NA	NA	NA	NA	24.7653807990573	25.194519962203	24.1151698378597	25.1214463801918	24.2610599813842	23.3217533094789	NA	NA	NA	NA	NA	NA
AIPGENE148	5.82084765613254e-06	3.02684078118892e-05	-3.3369945674506	24.7457670004695	23.7219813235553	NA	NA	23.8853213217269	21.3154959761634	22.051482418551	26.3781497504121	26.0411963533136	26.0203749010285	26.0616249248595	26.0254330235459	25.9566100115389
AIPGENE1480	0.0281555764548407	0.0476591788949126	1.16981172538433	25.8599885098893	25.7310261269897	25.6993680012291	25.8943292102929	26.290636133512	26.0542594851932	26.4930078667342	NA	NA	24.8572927452742	NA	NA	NA
AIPGENE14812	NA	NA	NA	NA	NA	NA	NA	23.7076017691622	23.2241399246663	24.0980760107877	NA	NA	NA	NA	NA	NA
AIPGENE14820	NA	NA	NA	NA	NA	NA	NA	22.3321183253368	22.5902429661185	NA	NA	NA	NA	NA	NA	NA
AIPGENE14832	NA	NA	NA	NA	NA	NA	NA	NA	21.9027649433538	NA	NA	NA	NA	NA	NA	NA
AIPGENE14833	0.00571944087628344	0.0116906810364284	-1.63079631665319	22.5516943582972	NA	NA	NA	21.153868944023	NA	NA	22.987086983252	22.7576299999214	22.4647956627881	22.9854079746429	22.3242625725206	23.1888083709321
AIPGENE14840	NA	NA	NA	NA	25.7296641094398	26.2357913683169	26.0672149704891	26.0421105576987	26.2818371302607	26.1999573290879	NA	NA	NA	NA	NA	NA
AIPGENE1485	NA	NA	NA	NA	22.4659400336618	NA	23.6669051194271	23.7716068418383	23.7414779687504	22.691857804592	NA	NA	NA	NA	NA	NA
AIPGENE14926	NA	NA	NA	NA	22.4892718827179	27.1978727432377	26.7399785310098	26.591153418672	26.3532670712474	27.3084765358687	NA	NA	NA	NA	NA	NA
AIPGENE14929	NA	NA	NA	NA	NA	NA	NA	22.6756008819143	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE14937	NA	NA	NA	NA	NA	NA	NA	NA	24.9530235730753	NA	NA	NA	NA	NA	NA	NA
AIPGENE14972	0.0142088320101135	0.02684808374004	-1.52354962733349	22.0975725453543	21.8198187630874	20.5470667748211	NA	NA	NA	NA	NA	22.4507219533883	NA	22.7365052825315	NA	22.9337499529434
AIPGENE15006	0.0428022407777628	0.0680231210404543	-0.829002751967828	22.9430216555635	NA	22.7289579628342	NA	22.280595482672	21.5395523931691	23.3807524458726	NA	23.4666018486536	22.8941711859421	23.1538646170928	23.775429292725	23.2672696711105
AIPGENE15008	NA	NA	NA	NA	23.8156795661738	23.9305300566443	21.9642573605694	22.7310656549535	23.3913069799546	NA	NA	NA	NA	NA	NA	NA
AIPGENE15012	NA	NA	NA	NA	21.5573897125822	NA	21.8192898218957	22.2235851633771	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE15016	NA	NA	NA	NA	23.3616124852448	NA	22.8243246874466	23.6035910308061	24.8379303030452	NA	NA	NA	NA	NA	NA	NA
AIPGENE15017	NA	NA	NA	NA	23.7090407329086	23.3637895891615	23.0657071701473	20.4309230012158	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE15019	NA	NA	NA	NA	22.7136897909862	24.6392597813334	23.6002486467831	NA	21.4894436735463	23.7017956280079	NA	NA	NA	NA	NA	NA
AIPGENE15026	NA	NA	NA	NA	NA	NA	NA	22.357903181827	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE15042	NA	NA	NA	NA	22.1427299408842	21.9693133626684	22.4608345959013	24.3633092269137	23.9155106103988	21.6073000189369	NA	NA	NA	NA	NA	NA
AIPGENE15050	NA	NA	NA	NA	22.7526352195963	23.8920932981163	NA	23.1031424887756	21.71056043965	NA	NA	NA	NA	NA	NA	NA
AIPGENE15051	NA	NA	NA	NA	23.9502263635223	23.2309144029376	22.4031336520447	24.1991318431511	22.7118363357139	NA	NA	NA	NA	NA	NA	NA
AIPGENE15056	NA	NA	NA	NA	23.3806450619663	22.2461751967595	23.8864072342299	24.7526552889927	25.0665971648138	24.1344294030176	NA	NA	NA	NA	NA	NA
AIPGENE15067	0.205001968115151	0.256252460143939	0.749113353848369	21.9715718242403	NA	NA	22.5334068396266	NA	NA	NA	NA	NA	21.9002038792562	NA	22.0398396299347	21.4128369481438
AIPGENE15071	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.335020385342	NA	NA	NA
AIPGENE15084	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.1889564641968	25.3016598324095	25.8126075235006	25.0351731217395	24.4025949389676	NA
AIPGENE15087	NA	NA	NA	NA	23.079859861841	23.2360319638381	22.5251447213857	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE15092	NA	NA	NA	NA	NA	NA	NA	NA	22.0055538575297	NA	NA	NA	NA	NA	NA	NA
AIPGENE15096	NA	NA	NA	NA	22.9399486034749	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE15099	NA	NA	NA	NA	24.4011933532528	24.7718138463354	24.095738226528	24.5651222747848	24.5886221072139	NA	NA	NA	NA	NA	NA	NA
AIPGENE1510	1.09723002671979e-05	5.13093177962491e-05	3.75964130066198	26.3404555873339	26.4757081387431	26.6614850641121	27.0521100760859	26.8710429088627	26.8189734525385	27.3859635699428	NA	NA	23.1179059010522	NA	NA	NA
AIPGENE15100	NA	NA	NA	NA	24.7922561785636	21.6838891474752	NA	22.9155724455171	23.1742502217549	NA	NA	NA	NA	NA	NA	NA
AIPGENE1513	1.22456523172343e-06	7.65353269827143e-06	-2.63609542870578	27.7507019130926	26.0052159786614	26.5091752306029	25.9347907375862	26.7937250238227	26.573298851042	26.7797193707233	28.9070489099471	29.9075596413863	29.4068367350541	28.8622004721659	27.7185236238875	29.6103283822323
AIPGENE15148	0.660173304561133	0.718781654882306	-0.11156676990133	24.2206534970001	24.2221074737615	24.040624151243	23.7008458858314	23.7271038479189	24.3008735922834	24.9976657212583	24.0429844373952	24.1398369803786	24.0762360885637	24.7517332634181	24.1895821404264	24.4582483815225
AIPGENE15183	NA	NA	NA	NA	NA	NA	NA	22.5977697170452	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE1519	0.00319789355859584	0.00695194251868662	2.36702508980062	24.7052062022097	24.9734783888175	24.685185864155	25.1103147531735	25.344188094184	25.9723936741443	24.1745550871846	NA	NA	NA	22.6763275538092	NA	NA
AIPGENE15226	NA	NA	NA	NA	25.2124896913554	25.0293335227922	24.4756122051492	25.6624425327886	24.9916303512201	24.9114532333676	NA	NA	NA	NA	NA	NA
AIPGENE1525	NA	NA	NA	NA	23.6298301588966	23.7044044861795	23.2997282895475	23.6205330864128	24.8857580129896	22.6616937817492	NA	NA	NA	NA	NA	NA
AIPGENE15267	0.0503649094751292	0.0766678949855596	0.546334827772334	28.1679363907169	28.7094142253616	28.4745676024106	28.2780402050731	28.4576587395684	28.5599619102311	28.1669801449735	28.122428952057	28.275092675632	28.358373235541	27.9982917127456	26.8691580589626	27.7452692260461
AIPGENE1527	NA	NA	NA	NA	21.3184009364641	NA	21.4511169181813	21.3346712810531	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE15280	NA	NA	NA	NA	23.7764574868237	24.3880651858761	24.3409738541836	24.7908078310395	24.8938671442128	24.17647991196	NA	NA	NA	NA	NA	NA
AIPGENE15292	NA	NA	NA	NA	23.0637419439759	23.2960033156553	23.3849700823974	22.6590439419585	22.6081939200497	NA	NA	NA	NA	NA	NA	NA
AIPGENE153	NA	NA	NA	NA	24.0576229988059	23.7182325338695	23.8040625122666	23.9756324189024	23.8218629350546	22.7776502796388	NA	NA	NA	NA	NA	NA
AIPGENE15313	NA	NA	NA	NA	NA	NA	NA	23.041137644753	22.5395146410444	NA	NA	NA	NA	NA	NA	NA
AIPGENE15325	NA	NA	NA	NA	21.1861712602616	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE15331	NA	NA	NA	NA	23.4628347512681	24.2663577329066	24.4390629871646	24.6743099360441	24.368218927201	22.7794197364085	NA	NA	NA	NA	NA	NA
AIPGENE1535	0.0237943967831525	0.0411339306091732	-1.52694069775564	23.3057276623963	NA	NA	22.1605221390796	NA	NA	NA	NA	NA	24.0089799523489	NA	23.5933769989953	23.4600315591615
AIPGENE15399	0.203515473408095	0.254884504268327	0.777084061465697	23.5576117528402	23.4252992090679	23.8773150444027	22.7853967985252	24.4219808400289	23.6584136930662	23.843336984635	NA	NA	22.8915397001553	NA	NA	NA
AIPGENE15438	NA	NA	NA	NA	25.6705899791531	24.8779292577787	25.4497139060698	26.0894420660956	26.1045956200895	26.2518521789843	NA	NA	NA	NA	NA	NA
AIPGENE15441	NA	NA	NA	NA	NA	NA	22.5164962958773	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE15450	NA	NA	NA	NA	22.4787529569481	20.603216214867	22.9698166435938	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE15455	0.0830628953151283	0.117884021735444	-0.54051497632079	26.0347741008121	26.7380848558133	25.9404272871535	25.8937081490022	25.2156693331224	25.4105308987915	25.3886791520276	26.3391870480618	26.6664499602468	26.9177312655996	26.0601470354284	26.1316326494493	25.7150415750493
AIPGENE15459	NA	NA	NA	NA	24.4294671905076	25.1058190853216	24.2859182745159	24.4104025979828	24.0400511870007	25.286914197965	NA	NA	NA	NA	NA	NA
AIPGENE15462	NA	NA	NA	NA	22.3694232418328	23.6551713346709	22.6366420017158	NA	22.9453653109766	22.5156334430335	NA	NA	NA	NA	NA	NA
AIPGENE15464	0.000388912439568554	0.00115430632748658	2.64698414262742	24.2914522598509	25.2235718726453	24.0352246652039	24.458819412264	24.5583153450764	24.9249945262117	24.8166312885276	NA	NA	22.0226087090274	NA	NA	NA
AIPGENE15468	NA	NA	NA	NA	23.0516644693427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE15474	NA	NA	NA	NA	22.6988542278076	NA	NA	22.9729474301863	23.6106118619228	NA	NA	NA	NA	NA	NA	NA
AIPGENE15482	NA	NA	NA	NA	24.4864980567463	24.5051151062453	24.3134726176902	24.95242056907	24.913547317456	NA	NA	NA	NA	NA	NA	NA
AIPGENE15489	NA	NA	NA	NA	21.9869672322189	23.1108662357713	23.2056391170178	22.3852234989433	22.5823114622695	NA	NA	NA	NA	NA	NA	NA
AIPGENE1549	NA	NA	NA	NA	24.065884047784	24.5714772572434	23.3303122301204	23.5921143152502	24.5387378071181	NA	NA	NA	NA	NA	NA	NA
AIPGENE15495	2.91031280509569e-09	4.414161622082e-08	2.76510297117301	26.3399270116079	27.5722724805247	28.0403371612403	27.493241413178	27.3950055583445	27.6080400269497	27.4718553507911	24.862873188684	24.5741756766637	24.8673341859857	25.0210827527529	NA	24.8329793325723
AIPGENE15498	0.679955741767508	0.736618720248134	-0.128147026410137	27.6591563414089	27.5470096048136	27.441159647869	27.4177906682929	27.3257477523094	27.7060902168175	28.1326990791208	27.8771303634486	28.0218538244332	28.6722538327205	26.5467163074391	27.7049113493062	27.5165134503364
AIPGENE15529	NA	NA	NA	NA	NA	NA	NA	NA	22.8516450459222	NA	NA	NA	NA	NA	NA	NA
AIPGENE15613	NA	NA	NA	NA	NA	NA	21.9045587036785	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE15631	0.0996140774858543	0.136314000770116	-0.964602649140467	23.1264560484712	21.5263695322005	NA	22.7698290420433	NA	23.6362655974592	NA	23.5089922947379	NA	NA	NA	23.8532753765624	23.4640044478241
AIPGENE15656	NA	NA	NA	NA	23.0981878388837	NA	21.7135246197822	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE15660	1.63917395810103e-08	1.77577178794278e-07	4.5211133071806	28.1913612215387	29.2691587568194	29.5129404040347	29.4300183841896	29.2318372867228	29.1915952881003	29.2942871701365	NA	24.5178679787625	25.0831845035441	NA	NA	NA
AIPGENE15662	2.63209054232452e-08	2.63209054232452e-07	-2.70518990603615	28.3556325423909	26.5697928692196	26.7988648401288	26.7246266251115	26.7204829820857	27.5738857359564	27.6305724837349	29.9345465445425	29.5507079248563	29.4426247677055	29.3642940890163	30.1932456344904	29.7639460118428
AIPGENE15664	NA	NA	NA	NA	24.7246419819949	24.9107104578241	25.1743166000908	25.1966952513029	24.9670209652357	25.1729719909708	NA	NA	NA	NA	NA	NA
AIPGENE157	NA	NA	NA	NA	25.9311185224392	25.5293444715045	25.518899077286	25.5184409622875	25.6659659171757	25.5973877645982	NA	NA	NA	NA	NA	NA
AIPGENE15700	NA	NA	NA	NA	NA	NA	NA	22.0078295787686	22.2421600384261	NA	NA	NA	NA	NA	NA	NA
AIPGENE1571	0.000370943580138432	0.00110602443619257	1.49855302023345	25.979076239739	26.3503917172249	27.048872738242	26.7456063782934	26.5435209991911	26.8678673556022	26.8138573105807	25.9433465056773	26.033648354595	25.0570314176972	24.892584204854	23.9045929536976	25.5475949412125
AIPGENE15737	0.146830930383277	0.194775723977816	0.754140722694252	25.3058499865004	25.3125622738949	25.8012398422903	26.0454007990265	25.5682293766384	25.1560875516649	26.008327501017	25.4775948997111	25.1332625761142	26.0164874667589	25.2477353106942	22.5974222536937	NA
AIPGENE15738	NA	NA	NA	NA	NA	21.5666023736124	NA	NA	22.3513678346712	NA	NA	NA	NA	NA	NA	NA
AIPGENE15745	NA	NA	NA	NA	27.2668447067282	27.2549434516547	27.2850917990729	27.4357152221756	26.8474131541852	27.4405454681685	NA	NA	NA	NA	NA	NA
AIPGENE15748	2.23170751892688e-10	6.59368130592034e-09	-5.46946564769221	26.1558180115426	23.9796946901776	22.6140109296697	23.487239405693	22.9765688403746	23.157188546187	24.3118087140773	29.2510960729574	28.6512009326023	28.0051347918582	30.0172365225387	28.471557421033	28.9470792713429
AIPGENE15752	NA	NA	NA	NA	23.3042448784974	22.7671330212834	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE15767	NA	NA	NA	NA	NA	NA	NA	22.4652136865792	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE15769	NA	NA	NA	NA	25.9593809181566	23.6694407411721	25.7408833291362	25.7318179111623	26.0012517737545	26.3570687409868	NA	NA	NA	NA	NA	NA
AIPGENE15776	0.223181417040108	0.276319849668705	-1.06319773835928	23.7167666105503	22.8676497076916	22.8039806922365	26.2964917636795	21.9680180880713	22.2850311602742	NA	25.8080521100238	23.0452113657623	NA	NA	23.7693549388962	24.6071096683173
AIPGENE15799	1.07854877501522e-05	5.08012104173837e-05	-1.69491298981914	28.2835372998898	27.3499510769058	27.6261686408594	27.1961803180301	26.7816907709646	27.987809907035	27.6746841160863	29.3879641895166	28.9060543416707	29.1889633651586	28.847574295357	29.7979963427287	28.6574102343644
AIPGENE15804	NA	NA	NA	NA	NA	NA	21.6047775439796	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE15806	NA	NA	NA	NA	NA	21.4313813509819	23.8736676622815	24.0801162002574	22.9453012952898	22.8864754791516	NA	NA	NA	NA	NA	NA
AIPGENE15812	NA	NA	NA	NA	24.8935548080232	24.2884917810911	24.9004388628568	25.6829094972457	25.2778582250191	21.9493298566367	NA	NA	NA	NA	NA	NA
AIPGENE15816	0.000396697272699996	0.00116675668441175	1.57693227895074	25.8866614900734	27.1032551484177	26.5040017670818	26.6093561709566	26.0822106168676	26.6000975679839	27.151844505985	26.5204166022448	24.4191243071078	25.327753372211	25.2768133033954	24.4598641854386	24.5852003331906
AIPGENE15916	NA	NA	NA	NA	24.0374527505609	19.9389052920238	23.9324648952603	25.2099443619076	NA	23.3582410384867	NA	NA	NA	NA	NA	NA
AIPGENE15918	NA	NA	NA	NA	23.8669568881571	23.6995534858715	22.997558821937	22.0249094431827	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE15955	NA	NA	NA	NA	25.0679370101653	24.8386504002016	25.5617857000724	25.40895554933	24.9262344737421	25.1513077083055	NA	NA	NA	NA	NA	NA
AIPGENE15968	NA	NA	NA	NA	NA	NA	NA	NA	20.1184129278145	NA	NA	NA	NA	NA	NA	NA
AIPGENE15972	0.000554592693038255	0.00156732717597768	2.61695404282524	23.6522521139466	24.9587996149517	24.0932788465055	25.0443621049258	24.0160410549148	23.2078050615548	24.5186570650647	20.9589799527227	NA	22.4200932109326	NA	NA	NA
AIPGENE15993	NA	NA	NA	NA	24.292115678897	22.7609509376594	24.2021467806104	24.2933655964176	24.3893017699549	24.2450301412972	NA	NA	NA	NA	NA	NA
AIPGENE16000	NA	NA	NA	NA	22.3779549922753	23.1439802488458	22.4851740550263	NA	24.1375906803636	NA	NA	NA	NA	NA	NA	NA
AIPGENE16005	0.000683709782736031	0.00185171399491009	1.69334822158208	26.3622912077818	27.7582136783411	27.1126199490749	27.0615277435093	26.4402350650406	26.4974473568772	27.3677391856445	25.2920774229953	25.9861648583013	25.857843334594	NA	NA	24.2490434834395
AIPGENE16016	NA	NA	NA	NA	NA	NA	23.1609770711955	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE16026	NA	NA	NA	NA	22.2766849557957	22.9951449554921	NA	22.59246257913	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE16033	NA	NA	NA	NA	23.3231395797745	NA	NA	22.4571567365988	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE16035	NA	NA	NA	NA	NA	22.4188630317257	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE1605	4.57717972668816e-05	0.000178153701936964	-2.72098708494528	24.5404102845121	NA	NA	22.6491222355041	21.6878257055442	23.8423087425974	NA	25.7053508640045	25.094412782141	24.9535298449364	25.7611297571158	25.931915101194	25.2380975275714
AIPGENE16052	NA	NA	NA	NA	NA	NA	22.6782721302752	21.8994230365994	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE16057	0.0181010302603856	0.0327734531176899	-1.16942092879106	24.0058967128407	23.9501815383137	24.2572701306521	23.7933464829665	23.3179095594588	23.0401745259681	NA	24.548226491127	NA	25.1341682613988	NA	NA	NA
AIPGENE16058	NA	NA	NA	NA	NA	22.8167767200358	22.9779780012946	22.5636302250701	23.4309209871338	NA	NA	NA	NA	NA	NA	NA
AIPGENE16077	NA	NA	NA	NA	21.1123733091413	NA	NA	NA	22.5333397730977	NA	NA	NA	NA	NA	NA	NA
AIPGENE16087	NA	NA	NA	NA	NA	NA	NA	NA	22.1120497314565	NA	NA	NA	NA	NA	NA	NA
