GO.ID	Term	Annotated	Significant	Expected	P_value
GO:0016202	regulation of striated muscle tissue development	60	3	3.25	0.27603
GO:0045860	positive regulation of protein kinase activity	291	16	15.78	0.27724
GO:0072329	monocarboxylic acid catabolic process	70	12	3.8	0.28258
GO:0006072	glycerol-3-phosphate metabolic process	15	5	0.81	0.28352
GO:0008298	intracellular mRNA localization	15	5	0.81	0.28352
GO:0006119	oxidative phosphorylation	18	5	0.98	0.28356
GO:0007097	nuclear migration	10	4	0.54	0.28369
GO:0046131	pyrimidine ribonucleoside metabolic process	29	5	1.57	0.28369
GO:0051168	nuclear export	85	8	4.61	0.28370
GO:0031034	myosin filament assembly	18	4	0.98	0.28379
GO:0000380	alternative mRNA splicing, via spliceosome	22	3	1.19	0.28407
GO:2000379	positive regulation of reactive oxygen species metabolic process	7	2	0.38	0.28411
GO:0048255	mRNA stabilization	7	2	0.38	0.28411
