GO.ID	Term	Annotated	Significant	Expected	P_value
GO:0043394	proteoglycan binding	23	1	0.16	1.00000
GO:0140096	catalytic activity, acting on a protein	3402	15	23.69	1.00000
GO:0003823	antigen binding	34	2	0.24	1.00000
GO:0003824	catalytic activity	9191	78	64.01	1.00000
GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	1163	20	8.1	1.00000
GO:0071813	lipoprotein particle binding	16	1	0.11	1.00000
GO:0001664	G protein-coupled receptor binding	122	1	0.85	1.00000
GO:0071814	protein-lipid complex binding	16	1	0.11	1.00000
GO:0016903	oxidoreductase activity, acting on the aldehyde or oxo group of donors	35	1	0.24	1.00000
GO:0016840	carbon-nitrogen lyase activity	24	1	0.17	1.00000
GO:0016842	amidine-lyase activity	10	1	0.07	1.00000
GO:0030554	adenyl nucleotide binding	2417	10	16.83	1.00000
GO:0030234	enzyme regulator activity	868	2	6.04	1.00000
GO:0015318	inorganic molecular entity transmembrane transporter activity	732	10	5.1	1.00000
GO:0046983	protein dimerization activity	818	4	5.7	1.00000
GO:0032561	guanyl ribonucleotide binding	427	17	2.97	1.00000
GO:0004888	transmembrane signaling receptor activity	1127	5	7.85	1.00000
GO:0016830	carbon-carbon lyase activity	103	1	0.72	1.00000
GO:0060229	lipase activator activity	6	2	0.04	1.00000
GO:0016832	aldehyde-lyase activity	43	1	0.3	1.00000
GO:0047617	acyl-CoA hydrolase activity	13	1	0.09	1.00000
GO:0005416	amino acid:monoatomic cation symporter activity	27	1	0.19	1.00000
GO:0015267	channel activity	685	4	4.77	1.00000
GO:0016835	carbon-oxygen lyase activity	76	2	0.53	1.00000
GO:0016836	hydro-lyase activity	50	2	0.35	1.00000
GO:0016787	hydrolase activity	3958	52	27.56	1.00000
GO:0016298	lipase activity	108	8	0.75	1.00000
GO:0070818	protoporphyrinogen oxidase activity	1	1	0.01	1.00000
GO:0038023	signaling receptor activity	1209	6	8.42	1.00000
GO:0032553	ribonucleotide binding	2668	28	18.58	1.00000
GO:0038024	cargo receptor activity	154	3	1.07	1.00000
GO:0032555	purine ribonucleotide binding	2641	27	18.39	1.00000
GO:0032559	adenyl ribonucleotide binding	2288	10	15.93	1.00000
GO:0008233	peptidase activity	1391	13	9.69	1.00000
GO:0060090	molecular adaptor activity	114	1	0.79	1.00000
GO:0008236	serine-type peptidase activity	271	4	1.89	1.00000
GO:0008238	exopeptidase activity	157	2	1.09	1.00000
GO:0022834	ligand-gated channel activity	246	1	1.71	1.00000
GO:0022836	gated channel activity	461	2	3.21	1.00000
GO:0098772	molecular function regulator activity	1062	3	7.4	1.00000
GO:0033218	amide binding	206	1	1.43	1.00000
GO:0016405	CoA-ligase activity	30	1	0.21	1.00000
GO:0046914	transition metal ion binding	2599	14	18.1	1.00000
GO:0016406	carnitine O-acyltransferase activity	10	1	0.07	1.00000
GO:0016409	palmitoyltransferase activity	26	1	0.18	1.00000
GO:0005372	water transmembrane transporter activity	4	1	0.03	1.00000
GO:0015276	ligand-gated monoatomic ion channel activity	246	1	1.71	1.00000
GO:1901363	heterocyclic compound binding	8284	36	57.69	1.00000
GO:0016715	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen	33	1	0.23	1.00000
GO:0044877	protein-containing complex binding	736	3	5.13	1.00000
GO:0046943	carboxylic acid transmembrane transporter activity	110	1	0.77	1.00000
GO:0070001	aspartic-type peptidase activity	419	1	2.92	1.00000
GO:0016740	transferase activity	4227	6	29.44	1.00000
GO:0016741	transferase activity, transferring one-carbon groups	320	2	2.23	1.00000
GO:0070008	serine-type exopeptidase activity	21	1	0.15	1.00000
GO:0005326	neurotransmitter transmembrane transporter activity	30	1	0.21	1.00000
GO:0030545	signaling receptor regulator activity	135	1	0.94	1.00000
GO:0016746	acyltransferase activity	830	4	5.78	1.00000
GO:0030547	signaling receptor inhibitor activity	5	1	0.03	1.00000
GO:0046873	metal ion transmembrane transporter activity	559	1	3.89	1.00000
GO:0000166	nucleotide binding	2910	32	20.27	1.00000
GO:0035091	phosphatidylinositol binding	172	1	1.2	1.00000
GO:0022803	passive transmembrane transporter activity	685	4	4.77	1.00000
GO:0022804	active transmembrane transporter activity	341	9	2.37	1.00000
GO:0044769	ATPase activity, coupled to transmembrane movement of ions, rotational mechanism	10	2	0.07	1.00000
GO:0008514	organic anion transmembrane transporter activity	143	1	1	1.00000
GO:0016289	CoA hydrolase activity	15	1	0.1	1.00000
GO:0005261	monoatomic cation channel activity	514	1	3.58	1.00000
GO:0005342	organic acid transmembrane transporter activity	110	1	0.77	1.00000
GO:0005343	organic acid:sodium symporter activity	35	1	0.24	1.00000
GO:0000009	alpha-1,6-mannosyltransferase activity	2	0	0.01	1.00000
GO:0000026	alpha-1,2-mannosyltransferase activity	3	0	0.02	1.00000
GO:0000030	mannosyltransferase activity	13	0	0.09	1.00000
GO:0000033	alpha-1,3-mannosyltransferase activity	3	0	0.02	1.00000
GO:0000062	fatty-acyl-CoA binding	1	0	0.01	1.00000
GO:0000099	sulfur amino acid transmembrane transporter activity	5	0	0.03	1.00000
GO:0000104	succinate dehydrogenase activity	4	0	0.03	1.00000
GO:0000146	microfilament motor activity	5	0	0.03	1.00000
GO:0000175	3'-5'-RNA exonuclease activity	13	0	0.09	1.00000
GO:0000179	rRNA (adenine-N6,N6-)-dimethyltransferase activity	4	0	0.03	1.00000
GO:0000182	rDNA binding	6	0	0.04	1.00000
GO:0000217	DNA secondary structure binding	32	0	0.22	1.00000
GO:0000268	peroxisome targeting sequence binding	3	0	0.02	1.00000
GO:0000285	1-phosphatidylinositol-3-phosphate 5-kinase activity	2	0	0.01	1.00000
GO:0000293	ferric-chelate reductase activity	1	0	0.01	1.00000
GO:0000295	adenine nucleotide transmembrane transporter activity	9	0	0.06	1.00000
GO:0000309	nicotinamide-nucleotide adenylyltransferase activity	4	0	0.03	1.00000
GO:0000339	RNA cap binding	9	0	0.06	1.00000
GO:0000340	RNA 7-methylguanosine cap binding	6	0	0.04	1.00000
GO:0000386	second spliceosomal transesterification activity	2	0	0.01	1.00000
GO:0000400	four-way junction DNA binding	14	0	0.1	1.00000
GO:0000403	Y-form DNA binding	14	0	0.1	1.00000
GO:0000404	heteroduplex DNA loop binding	5	0	0.03	1.00000
GO:0000405	bubble DNA binding	8	0	0.06	1.00000
GO:0000406	double-strand/single-strand DNA junction binding	4	0	0.03	1.00000
GO:0000700	mismatch base pair DNA N-glycosylase activity	4	0	0.03	1.00000
GO:0000702	oxidized base lesion DNA N-glycosylase activity	3	0	0.02	1.00000
GO:0000703	oxidized pyrimidine nucleobase lesion DNA N-glycosylase activity	2	0	0.01	1.00000
GO:0000774	adenyl-nucleotide exchange factor activity	1	0	0.01	1.00000
GO:0000823	inositol-1,4,5-trisphosphate 6-kinase activity	1	0	0.01	1.00000
GO:0000824	inositol tetrakisphosphate 3-kinase activity	1	0	0.01	1.00000
GO:0000827	inositol-1,3,4,5,6-pentakisphosphate kinase activity	1	0	0.01	1.00000
GO:0000828	inositol hexakisphosphate kinase activity	3	0	0.02	1.00000
GO:0000831	inositol hexakisphosphate 6-kinase activity	1	0	0.01	1.00000
GO:0000832	inositol hexakisphosphate 5-kinase activity	3	0	0.02	1.00000
GO:0000900	mRNA regulatory element binding translation repressor activity	3	0	0.02	1.00000
GO:0000976	transcription cis-regulatory region binding	168	0	1.17	1.00000
GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	118	0	0.82	1.00000
GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	81	0	0.56	1.00000
GO:0000979	RNA polymerase II core promoter sequence-specific DNA binding	13	0	0.09	1.00000
GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	111	0	0.77	1.00000
GO:0000987	cis-regulatory region sequence-specific DNA binding	86	0	0.6	1.00000
GO:0000993	RNA polymerase II complex binding	7	0	0.05	1.00000
GO:0001016	RNA polymerase III transcription regulatory region sequence-specific DNA binding	6	0	0.04	1.00000
GO:0001025	RNA polymerase III general transcription initiation factor binding	4	0	0.03	1.00000
GO:0001046	core promoter sequence-specific DNA binding	20	0	0.14	1.00000
GO:0001054	RNA polymerase I activity	9	0	0.06	1.00000
GO:0001055	RNA polymerase II activity	8	0	0.06	1.00000
GO:0001056	RNA polymerase III activity	12	0	0.08	1.00000
GO:0001067	transcription regulatory region nucleic acid binding	262	0	1.82	1.00000
GO:0001091	RNA polymerase II general transcription initiation factor binding	4	0	0.03	1.00000
GO:0001094	TFIID-class transcription factor complex binding	4	0	0.03	1.00000
GO:0001098	basal transcription machinery binding	14	0	0.1	1.00000
GO:0001099	basal RNA polymerase II transcription machinery binding	14	0	0.1	1.00000
GO:0001156	TFIIIC-class transcription factor complex binding	4	0	0.03	1.00000
GO:0001161	intronic transcription regulatory region sequence-specific DNA binding	2	0	0.01	1.00000
GO:0001162	RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding	2	0	0.01	1.00000
GO:0001163	RNA polymerase I transcription regulatory region sequence-specific DNA binding	2	0	0.01	1.00000
GO:0001164	RNA polymerase I core promoter sequence-specific DNA binding	2	0	0.01	1.00000
GO:0001216	DNA-binding transcription activator activity	49	0	0.34	1.00000
GO:0001217	DNA-binding transcription repressor activity	19	0	0.13	1.00000
GO:0001221	transcription coregulator binding	7	0	0.05	1.00000
GO:0001222	transcription corepressor binding	7	0	0.05	1.00000
GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	19	0	0.13	1.00000
GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	49	0	0.34	1.00000
GO:0001517	N-acetylglucosamine 6-O-sulfotransferase activity	1	0	0.01	1.00000
GO:0001530	lipopolysaccharide binding	5	0	0.03	1.00000
GO:0001537	N-acetylgalactosamine 4-O-sulfotransferase activity	2	0	0.01	1.00000
GO:0001540	amyloid-beta binding	27	0	0.19	1.00000
GO:0001565	phorbol ester receptor activity	5	0	0.03	1.00000
GO:0001566	non-kinase phorbol ester receptor activity	5	0	0.03	1.00000
GO:0001587	Gq/11-coupled serotonin receptor activity	1	0	0.01	1.00000
GO:0001595	angiotensin receptor activity	3	0	0.02	1.00000
GO:0001602	pancreatic polypeptide receptor activity	1	0	0.01	1.00000
GO:0001607	neuromedin U receptor activity	5	0	0.03	1.00000
GO:0001609	G protein-coupled adenosine receptor activity	1	0	0.01	1.00000
GO:0001618	virus receptor activity	3	0	0.02	1.00000
GO:0001637	G protein-coupled chemoattractant receptor activity	7	0	0.05	1.00000
GO:0001639	PLC activating G protein-coupled glutamate receptor activity	1	0	0.01	1.00000
GO:0001640	adenylate cyclase inhibiting G protein-coupled glutamate receptor activity	15	0	0.1	1.00000
GO:0001641	group II metabotropic glutamate receptor activity	6	0	0.04	1.00000
GO:0001642	group III metabotropic glutamate receptor activity	12	0	0.08	1.00000
GO:0001653	peptide receptor activity	169	0	1.18	1.00000
GO:0001681	sialate O-acetylesterase activity	1	0	0.01	1.00000
GO:0001727	lipid kinase activity	41	0	0.29	1.00000
GO:0001729	ceramide kinase activity	4	0	0.03	1.00000
GO:0001730	2'-5'-oligoadenylate synthetase activity	1	0	0.01	1.00000
GO:0001733	galactosylceramide sulfotransferase activity	9	0	0.06	1.00000
GO:0001735	prenylcysteine oxidase activity	1	0	0.01	1.00000
GO:0001758	retinal dehydrogenase activity	3	0	0.02	1.00000
GO:0001784	phosphotyrosine residue binding	7	0	0.05	1.00000
GO:0001846	opsonin binding	1	0	0.01	1.00000
GO:0001848	complement binding	1	0	0.01	1.00000
GO:0001849	complement component C1q complex binding	1	0	0.01	1.00000
GO:0001888	glucuronyl-galactosyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity	1	0	0.01	1.00000
GO:0001965	G-protein alpha-subunit binding	6	0	0.04	1.00000
GO:0001968	fibronectin binding	5	0	0.03	1.00000
GO:0001972	retinoic acid binding	5	0	0.03	1.00000
GO:0002039	p53 binding	22	0	0.15	1.00000
GO:0002054	nucleobase binding	2	0	0.01	1.00000
GO:0002058	uracil binding	1	0	0.01	1.00000
GO:0002059	thymine binding	1	0	0.01	1.00000
GO:0002060	purine nucleobase binding	1	0	0.01	1.00000
GO:0002061	pyrimidine nucleobase binding	1	0	0.01	1.00000
GO:0002094	polyprenyltransferase activity	1	0	0.01	1.00000
GO:0002151	G-quadruplex RNA binding	2	0	0.01	1.00000
GO:0002161	aminoacyl-tRNA editing activity	5	0	0.03	1.00000
GO:0002162	dystroglycan binding	18	0	0.13	1.00000
GO:0003678	DNA helicase activity	207	0	1.44	1.00000
GO:0003680	minor groove of adenine-thymine-rich DNA binding	6	0	0.04	1.00000
GO:0003684	damaged DNA binding	68	0	0.47	1.00000
GO:0003688	DNA replication origin binding	1	0	0.01	1.00000
GO:0003689	DNA clamp loader activity	3	0	0.02	1.00000
GO:0003690	double-stranded DNA binding	235	0	1.64	1.00000
GO:0003691	double-stranded telomeric DNA binding	6	0	0.04	1.00000
GO:0003692	left-handed Z-DNA binding	1	0	0.01	1.00000
GO:0003693	P-element binding	6	0	0.04	1.00000
GO:0003696	satellite DNA binding	4	0	0.03	1.00000
GO:0003697	single-stranded DNA binding	75	0	0.52	1.00000
GO:0003700	DNA-binding transcription factor activity	619	0	4.31	1.00000
GO:0003707	nuclear steroid receptor activity	22	0	0.15	1.00000
GO:0003712	transcription coregulator activity	224	0	1.56	1.00000
GO:0003713	transcription coactivator activity	125	0	0.87	1.00000
GO:0003714	transcription corepressor activity	76	0	0.53	1.00000
GO:0003720	telomerase activity	3	0	0.02	1.00000
GO:0003721	telomerase RNA reverse transcriptase activity	2	0	0.01	1.00000
GO:0003723	RNA binding	2445	0	17.03	1.00000
GO:0003724	RNA helicase activity	28	0	0.19	1.00000
GO:0003725	double-stranded RNA binding	20	0	0.14	1.00000
GO:0003726	double-stranded RNA adenosine deaminase activity	13	0	0.09	1.00000
GO:0003727	single-stranded RNA binding	47	0	0.33	1.00000
GO:0003729	mRNA binding	70	0	0.49	1.00000
GO:0003730	mRNA 3'-UTR binding	15	0	0.1	1.00000
GO:0003735	structural constituent of ribosome	155	0	1.08	1.00000
GO:0003743	translation initiation factor activity	65	0	0.45	1.00000
GO:0003746	translation elongation factor activity	16	0	0.11	1.00000
GO:0003747	translation release factor activity	3	0	0.02	1.00000
GO:0003755	peptidyl-prolyl cis-trans isomerase activity	30	0	0.21	1.00000
GO:0003756	protein disulfide isomerase activity	22	0	0.15	1.00000
GO:0003774	cytoskeletal motor activity	258	0	1.8	1.00000
GO:0003777	microtubule motor activity	190	0	1.32	1.00000
GO:0003785	actin monomer binding	8	0	0.06	1.00000
GO:0003810	protein-glutamine gamma-glutamyltransferase activity	8	0	0.06	1.00000
GO:0003825	alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity	1	0	0.01	1.00000
GO:0003827	alpha-1,3-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity	2	0	0.01	1.00000
GO:0003829	beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity	1	0	0.01	1.00000
GO:0003830	beta-1,4-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity	2	0	0.01	1.00000
GO:0003831	beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase activity	6	0	0.04	1.00000
GO:0003834	beta-carotene 15,15'-dioxygenase activity	1	0	0.01	1.00000
GO:0003837	beta-ureidopropionase activity	1	0	0.01	1.00000
GO:0003838	sterol 24-C-methyltransferase activity	1	0	0.01	1.00000
GO:0003839	gamma-glutamylcyclotransferase activity	1	0	0.01	1.00000
GO:0003841	1-acylglycerol-3-phosphate O-acyltransferase activity	7	0	0.05	1.00000
GO:0003842	1-pyrroline-5-carboxylate dehydrogenase activity	1	0	0.01	1.00000
GO:0003844	1,4-alpha-glucan branching enzyme activity	1	0	0.01	1.00000
GO:0003846	2-acylglycerol O-acyltransferase activity	4	0	0.03	1.00000
GO:0003847	1-alkyl-2-acetylglycerophosphocholine esterase activity	3	0	0.02	1.00000
GO:0003851	2-hydroxyacylsphingosine 1-beta-galactosyltransferase activity	6	0	0.04	1.00000
GO:0003854	3-beta-hydroxy-delta5-steroid dehydrogenase activity	2	0	0.01	1.00000
GO:0003858	3-hydroxybutyrate dehydrogenase activity	1	0	0.01	1.00000
GO:0003860	3-hydroxyisobutyryl-CoA hydrolase activity	1	0	0.01	1.00000
GO:0003863	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity	3	0	0.02	1.00000
GO:0003865	3-oxo-5-alpha-steroid 4-dehydrogenase activity	1	0	0.01	1.00000
GO:0003867	4-aminobutyrate transaminase activity	2	0	0.01	1.00000
GO:0003868	4-hydroxyphenylpyruvate dioxygenase activity	3	0	0.02	1.00000
GO:0003870	5-aminolevulinate synthase activity	1	0	0.01	1.00000
GO:0003871	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity	2	0	0.01	1.00000
GO:0003872	6-phosphofructokinase activity	2	0	0.01	1.00000
GO:0003873	6-phosphofructo-2-kinase activity	2	0	0.01	1.00000
GO:0003874	6-pyruvoyltetrahydropterin synthase activity	1	0	0.01	1.00000
GO:0003875	ADP-ribosylarginine hydrolase activity	1	0	0.01	1.00000
GO:0003876	AMP deaminase activity	1	0	0.01	1.00000
GO:0003878	ATP citrate synthase activity	2	0	0.01	1.00000
GO:0003880	protein C-terminal carboxyl O-methyltransferase activity	2	0	0.01	1.00000
GO:0003881	CDP-diacylglycerol-inositol 3-phosphatidyltransferase activity	3	0	0.02	1.00000
GO:0003883	CTP synthase activity	1	0	0.01	1.00000
GO:0003884	D-amino-acid oxidase activity	7	0	0.05	1.00000
GO:0003885	D-arabinono-1,4-lactone oxidase activity	3	0	0.02	1.00000
GO:0003886	DNA (cytosine-5-)-methyltransferase activity	5	0	0.03	1.00000
GO:0003887	DNA-directed DNA polymerase activity	175	0	1.22	1.00000
GO:0003896	DNA primase activity	5	0	0.03	1.00000
GO:0003899	DNA-directed 5'-3' RNA polymerase activity	47	0	0.33	1.00000
GO:0003904	deoxyribodipyrimidine photo-lyase activity	2	0	0.01	1.00000
GO:0003905	alkylbase DNA N-glycosylase activity	1	0	0.01	1.00000
GO:0003906	DNA-(apurinic or apyrimidinic site) endonuclease activity	13	0	0.09	1.00000
GO:0003908	methylated-DNA-[protein]-cysteine S-methyltransferase activity	1	0	0.01	1.00000
GO:0003909	DNA ligase activity	7	0	0.05	1.00000
GO:0003910	DNA ligase (ATP) activity	6	0	0.04	1.00000
GO:0003913	DNA photolyase activity	7	0	0.05	1.00000
GO:0003916	DNA topoisomerase activity	8	0	0.06	1.00000
GO:0003917	DNA topoisomerase type I (single strand cut, ATP-independent) activity	5	0	0.03	1.00000
GO:0003918	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity	6	0	0.04	1.00000
GO:0003919	FMN adenylyltransferase activity	1	0	0.01	1.00000
GO:0003920	GMP reductase activity	1	0	0.01	1.00000
GO:0003921	GMP synthase activity	1	0	0.01	1.00000
GO:0003922	GMP synthase (glutamine-hydrolyzing) activity	2	0	0.01	1.00000
GO:0003923	GPI-anchor transamidase activity	6	0	0.04	1.00000
GO:0003933	GTP cyclohydrolase activity	3	0	0.02	1.00000
GO:0003934	GTP cyclohydrolase I activity	3	0	0.02	1.00000
GO:0003937	IMP cyclohydrolase activity	1	0	0.01	1.00000
GO:0003938	IMP dehydrogenase activity	3	0	0.02	1.00000
GO:0003939	L-iditol 2-dehydrogenase activity	3	0	0.02	1.00000
GO:0003940	L-iduronidase activity	1	0	0.01	1.00000
GO:0003941	L-serine ammonia-lyase activity	4	0	0.03	1.00000
GO:0003943	N-acetylgalactosamine-4-sulfatase activity	11	0	0.08	1.00000
GO:0003944	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase activity	1	0	0.01	1.00000
GO:0003945	N-acetyllactosamine synthase activity	1	0	0.01	1.00000
GO:0003947	(N-acetylneuraminyl)-galactosylglucosylceramide N-acetylgalactosaminyltransferase activity	4	0	0.03	1.00000
GO:0003948	N4-(beta-N-acetylglucosaminyl)-L-asparaginase activity	3	0	0.02	1.00000
GO:0003950	NAD+ ADP-ribosyltransferase activity	28	0	0.19	1.00000
GO:0003951	NAD+ kinase activity	14	0	0.1	1.00000
GO:0003952	NAD+ synthase (glutamine-hydrolyzing) activity	1	0	0.01	1.00000
GO:0003953	NAD+ nucleosidase activity	2	0	0.01	1.00000
GO:0003954	NADH dehydrogenase activity	18	0	0.13	1.00000
GO:0003955	NAD(P)H dehydrogenase (quinone) activity	19	0	0.13	1.00000
GO:0003957	NAD(P)+ transhydrogenase (B-specific) activity	1	0	0.01	1.00000
GO:0003958	NADPH-hemoprotein reductase activity	4	0	0.03	1.00000
GO:0003960	NADPH:quinone reductase activity	3	0	0.02	1.00000
GO:0003961	O-acetylhomoserine aminocarboxypropyltransferase activity	1	0	0.01	1.00000
GO:0003962	cystathionine gamma-synthase activity	2	0	0.01	1.00000
GO:0003963	RNA-3'-phosphate cyclase activity	3	0	0.02	1.00000
GO:0003964	RNA-directed DNA polymerase activity	1341	0	9.34	1.00000
GO:0003968	RNA-dependent RNA polymerase activity	10	0	0.07	1.00000
GO:0003972	RNA ligase (ATP) activity	1	0	0.01	1.00000
GO:0003975	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase activity	1	0	0.01	1.00000
GO:0003976	UDP-N-acetylglucosamine-lysosomal-enzyme N-acetylglucosaminephosphotransferase activity	1	0	0.01	1.00000
GO:0003977	UDP-N-acetylglucosamine diphosphorylase activity	5	0	0.03	1.00000
GO:0003978	UDP-glucose 4-epimerase activity	1	0	0.01	1.00000
GO:0003979	UDP-glucose 6-dehydrogenase activity	1	0	0.01	1.00000
GO:0003980	UDP-glucose:glycoprotein glucosyltransferase activity	1	0	0.01	1.00000
GO:0003983	UTP:glucose-1-phosphate uridylyltransferase activity	1	0	0.01	1.00000
GO:0003985	acetyl-CoA C-acetyltransferase activity	5	0	0.03	1.00000
GO:0003986	acetyl-CoA hydrolase activity	1	0	0.01	1.00000
GO:0003987	acetate-CoA ligase activity	7	0	0.05	1.00000
GO:0003988	acetyl-CoA C-acyltransferase activity	8	0	0.06	1.00000
GO:0003989	acetyl-CoA carboxylase activity	2	0	0.01	1.00000
GO:0003990	acetylcholinesterase activity	15	0	0.1	1.00000
GO:0003993	acid phosphatase activity	25	0	0.17	1.00000
GO:0003994	aconitate hydratase activity	3	0	0.02	1.00000
GO:0003997	acyl-CoA oxidase activity	3	0	0.02	1.00000
GO:0003999	adenine phosphoribosyltransferase activity	1	0	0.01	1.00000
GO:0004000	adenosine deaminase activity	17	0	0.12	1.00000
GO:0004001	adenosine kinase activity	1	0	0.01	1.00000
GO:0004013	adenosylhomocysteinase activity	4	0	0.03	1.00000
GO:0004014	adenosylmethionine decarboxylase activity	2	0	0.01	1.00000
GO:0004016	adenylate cyclase activity	7	0	0.05	1.00000
GO:0004017	adenylate kinase activity	8	0	0.06	1.00000
GO:0004018	N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity	3	0	0.02	1.00000
GO:0004019	adenylosuccinate synthase activity	2	0	0.01	1.00000
GO:0004020	adenylylsulfate kinase activity	1	0	0.01	1.00000
GO:0004021	L-alanine:2-oxoglutarate aminotransferase activity	3	0	0.02	1.00000
GO:0004022	alcohol dehydrogenase (NAD+) activity	2	0	0.01	1.00000
GO:0004026	alcohol O-acetyltransferase activity	4	0	0.03	1.00000
GO:0004028	3-chloroallyl aldehyde dehydrogenase activity	5	0	0.03	1.00000
GO:0004029	aldehyde dehydrogenase (NAD+) activity	7	0	0.05	1.00000
GO:0004030	aldehyde dehydrogenase [NAD(P)+] activity	11	0	0.08	1.00000
GO:0004031	aldehyde oxidase activity	1	0	0.01	1.00000
GO:0004032	alditol:NADP+ 1-oxidoreductase activity	1	0	0.01	1.00000
GO:0004033	aldo-keto reductase (NADP) activity	8	0	0.06	1.00000
GO:0004034	aldose 1-epimerase activity	1	0	0.01	1.00000
GO:0004035	alkaline phosphatase activity	4	0	0.03	1.00000
GO:0004037	allantoicase activity	1	0	0.01	1.00000
GO:0004038	allantoinase activity	1	0	0.01	1.00000
GO:0004039	allophanate hydrolase activity	1	0	0.01	1.00000
GO:0004040	amidase activity	4	0	0.03	1.00000
GO:0004042	acetyl-CoA:L-glutamate N-acetyltransferase activity	1	0	0.01	1.00000
GO:0004043	L-aminoadipate-semialdehyde dehydrogenase activity	1	0	0.01	1.00000
GO:0004044	amidophosphoribosyltransferase activity	1	0	0.01	1.00000
GO:0004045	aminoacyl-tRNA hydrolase activity	6	0	0.04	1.00000
GO:0004047	aminomethyltransferase activity	8	0	0.06	1.00000
GO:0004052	arachidonate 12(S)-lipoxygenase activity	1	0	0.01	1.00000
GO:0004053	arginase activity	1	0	0.01	1.00000
GO:0004054	arginine kinase activity	4	0	0.03	1.00000
GO:0004055	argininosuccinate synthase activity	1	0	0.01	1.00000
GO:0004056	argininosuccinate lyase activity	3	0	0.02	1.00000
GO:0004057	arginyl-tRNA--protein transferase activity	2	0	0.01	1.00000
GO:0004058	aromatic-L-amino-acid decarboxylase activity	2	0	0.01	1.00000
GO:0004061	arylformamidase activity	8	0	0.06	1.00000
GO:0004062	aryl sulfotransferase activity	6	0	0.04	1.00000
GO:0004063	aryldialkylphosphatase activity	3	0	0.02	1.00000
GO:0004064	arylesterase activity	3	0	0.02	1.00000
GO:0004065	arylsulfatase activity	10	0	0.07	1.00000
GO:0004066	asparagine synthase (glutamine-hydrolyzing) activity	4	0	0.03	1.00000
GO:0004067	asparaginase activity	5	0	0.03	1.00000
GO:0004069	L-aspartate:2-oxoglutarate aminotransferase activity	4	0	0.03	1.00000
GO:0004070	aspartate carbamoyltransferase activity	3	0	0.02	1.00000
GO:0004074	biliverdin reductase (NAD(P)+) activity	3	0	0.02	1.00000
GO:0004075	biotin carboxylase activity	8	0	0.06	1.00000
GO:0004077	biotin-[acetyl-CoA-carboxylase] ligase activity	2	0	0.01	1.00000
GO:0004078	biotin-[methylcrotonoyl-CoA-carboxylase] ligase activity	1	0	0.01	1.00000
GO:0004079	biotin-[methylmalonyl-CoA-carboxytransferase] ligase activity	1	0	0.01	1.00000
GO:0004080	biotin-[propionyl-CoA-carboxylase (ATP-hydrolyzing)] ligase activity	1	0	0.01	1.00000
GO:0004084	branched-chain-amino-acid transaminase activity	2	0	0.01	1.00000
GO:0004087	carbamoyl-phosphate synthase (ammonia) activity	1	0	0.01	1.00000
GO:0004088	carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity	3	0	0.02	1.00000
GO:0004090	carbonyl reductase (NADPH) activity	6	0	0.04	1.00000
GO:0004092	carnitine O-acetyltransferase activity	2	0	0.01	1.00000
GO:0004096	catalase activity	8	0	0.06	1.00000
GO:0004100	chitin synthase activity	5	0	0.03	1.00000
GO:0004102	choline O-acetyltransferase activity	1	0	0.01	1.00000
GO:0004103	choline kinase activity	1	0	0.01	1.00000
GO:0004104	cholinesterase activity	16	0	0.11	1.00000
GO:0004105	choline-phosphate cytidylyltransferase activity	2	0	0.01	1.00000
GO:0004108	citrate (Si)-synthase activity	1	0	0.01	1.00000
GO:0004109	coproporphyrinogen oxidase activity	2	0	0.01	1.00000
GO:0004111	creatine kinase activity	9	0	0.06	1.00000
GO:0004112	cyclic-nucleotide phosphodiesterase activity	24	0	0.17	1.00000
GO:0004114	3',5'-cyclic-nucleotide phosphodiesterase activity	21	0	0.15	1.00000
GO:0004115	3',5'-cyclic-AMP phosphodiesterase activity	7	0	0.05	1.00000
