GO.ID	Term	Annotated	Significant	Expected	P_value
GO:0090175	regulation of establishment of planar polarity	58	1	0.46	1.00000
GO:0007276	gamete generation	398	3	3.19	1.00000
GO:0050776	regulation of immune response	280	2	2.24	1.00000
GO:0001736	establishment of planar polarity	85	2	0.68	1.00000
GO:0001738	morphogenesis of a polarized epithelium	93	2	0.74	1.00000
GO:0050778	positive regulation of immune response	212	2	1.7	1.00000
GO:0051179	localization	4526	71	36.25	1.00000
GO:0072521	purine-containing compound metabolic process	1660	18	13.29	1.00000
GO:0072522	purine-containing compound biosynthetic process	285	2	2.28	1.00000
GO:1903522	regulation of blood circulation	118	1	0.95	1.00000
GO:0072523	purine-containing compound catabolic process	1214	16	9.72	1.00000
GO:0006325	chromatin organization	639	2	5.12	1.00000
GO:0006865	amino acid transport	135	1	1.08	1.00000
GO:0009725	response to hormone	497	4	3.98	1.00000
GO:0072527	pyrimidine-containing compound metabolic process	58	1	0.46	1.00000
GO:0032868	response to insulin	129	1	1.03	1.00000
GO:0072529	pyrimidine-containing compound catabolic process	14	1	0.11	1.00000
GO:0048729	tissue morphogenesis	452	3	3.62	1.00000
GO:0051129	negative regulation of cellular component organization	353	1	2.83	1.00000
GO:0032869	cellular response to insulin stimulus	110	1	0.88	1.00000
GO:0007229	integrin-mediated signaling pathway	50	1	0.4	1.00000
GO:0051650	establishment of vesicle localization	113	1	0.9	1.00000
GO:0042490	mechanoreceptor differentiation	105	2	0.84	1.00000
GO:0032990	cell part morphogenesis	706	5	5.65	1.00000
GO:0032310	prostaglandin secretion	1	1	0.01	1.00000
GO:0042491	inner ear auditory receptor cell differentiation	44	1	0.35	1.00000
GO:0051653	spindle localization	38	1	0.3	1.00000
GO:0071216	cellular response to biotic stimulus	80	3	0.64	1.00000
GO:0051656	establishment of organelle localization	192	2	1.54	1.00000
GO:0010256	endomembrane system organization	230	7	1.84	1.00000
GO:0006996	organelle organization	2819	17	22.58	1.00000
GO:0034097	response to cytokine	252	1	2.02	1.00000
GO:0009719	response to endogenous stimulus	1228	13	9.83	1.00000
GO:0090659	walking behavior	21	1	0.17	1.00000
GO:0071219	cellular response to molecule of bacterial origin	66	3	0.53	1.00000
GO:0001700	embryonic development via the syncytial blastoderm	43	1	0.34	1.00000
GO:0032880	regulation of protein localization	361	2	2.89	1.00000
GO:0070302	regulation of stress-activated protein kinase signaling cascade	124	1	0.99	1.00000
GO:0044042	glucan metabolic process	51	1	0.41	1.00000
GO:0021543	pallium development	116	1	0.93	1.00000
GO:0001703	gastrulation with mouth forming first	6	1	0.05	1.00000
GO:0008544	epidermis development	181	3	1.45	1.00000
GO:0070304	positive regulation of stress-activated protein kinase signaling cascade	49	1	0.39	1.00000
GO:0008406	gonad development	102	1	0.82	1.00000
GO:0006887	exocytosis	270	3	2.16	1.00000
GO:0070848	response to growth factor	569	5	4.56	1.00000
GO:0048749	compound eye development	52	1	0.42	1.00000
GO:0090130	tissue migration	162	5	1.3	1.00000
GO:0032870	cellular response to hormone stimulus	273	2	2.19	1.00000
GO:1903530	regulation of secretion by cell	263	1	2.11	1.00000
GO:0120031	plasma membrane bounded cell projection assembly	274	3	2.19	1.00000
GO:0048731	system development	2586	15	20.71	1.00000
GO:0090132	epithelium migration	160	5	1.28	1.00000
GO:0120032	regulation of plasma membrane bounded cell projection assembly	68	2	0.54	1.00000
GO:0019932	second-messenger-mediated signaling	102	1	0.82	1.00000
GO:0048732	gland development	286	1	2.29	1.00000
GO:0032872	regulation of stress-activated MAPK cascade	123	1	0.99	1.00000
GO:1903532	positive regulation of secretion by cell	111	1	0.89	1.00000
GO:1903533	regulation of protein targeting	12	1	0.1	1.00000
GO:0120034	positive regulation of plasma membrane bounded cell projection assembly	34	1	0.27	1.00000
GO:0032874	positive regulation of stress-activated MAPK cascade	48	1	0.38	1.00000
GO:0120035	regulation of plasma membrane bounded cell projection organization	301	2	2.41	1.00000
GO:0031175	neuron projection development	756	5	6.05	1.00000
GO:0120036	plasma membrane bounded cell projection organization	1077	7	8.63	1.00000
GO:0048736	appendage development	192	1	1.54	1.00000
GO:0021537	telencephalon development	193	1	1.55	1.00000
GO:0048737	imaginal disc-derived appendage development	50	1	0.4	1.00000
GO:0006338	chromatin remodeling	157	2	1.26	1.00000
GO:0120178	steroid hormone biosynthetic process	17	1	0.14	1.00000
GO:0120039	plasma membrane bounded cell projection morphogenesis	583	5	4.67	1.00000
GO:0098660	inorganic ion transmembrane transport	598	8	4.79	1.00000
GO:0045321	leukocyte activation	212	2	1.7	1.00000
GO:0045861	negative regulation of proteolysis	170	1	1.36	1.00000
GO:0060322	head development	500	2	4	1.00000
GO:0098662	inorganic cation transmembrane transport	541	8	4.33	1.00000
GO:0002263	cell activation involved in immune response	54	1	0.43	1.00000
GO:0008064	regulation of actin polymerization or depolymerization	107	1	0.86	1.00000
GO:0000165	MAPK cascade	469	3	3.76	1.00000
GO:0060326	cell chemotaxis	64	2	0.51	1.00000
GO:0031667	response to nutrient levels	253	6	2.03	1.00000
GO:0031668	cellular response to extracellular stimulus	114	2	0.91	1.00000
GO:0031669	cellular response to nutrient levels	86	2	0.69	1.00000
GO:0006950	response to stress	2540	26	20.34	1.00000
GO:0016050	vesicle organization	137	6	1.1	1.00000
GO:0006811	monoatomic ion transport	1405	19	11.25	1.00000
GO:0042592	homeostatic process	946	14	7.58	1.00000
GO:0002252	immune effector process	245	1	1.96	1.00000
GO:0006952	defense response	705	8	5.65	1.00000
GO:0016053	organic acid biosynthetic process	333	5	2.67	1.00000
GO:0036293	response to decreased oxygen levels	135	1	1.08	1.00000
GO:1903053	regulation of extracellular matrix organization	22	1	0.18	1.00000
GO:0002253	activation of immune response	173	2	1.39	1.00000
GO:0110053	regulation of actin filament organization	129	1	1.03	1.00000
GO:0042454	ribonucleoside catabolic process	667	16	5.34	1.00000
GO:0006954	inflammatory response	229	4	1.83	1.00000
GO:1903054	negative regulation of extracellular matrix organization	1	1	0.01	1.00000
GO:0006814	sodium ion transport	205	2	1.64	1.00000
GO:0042594	response to starvation	85	2	0.68	1.00000
GO:0045995	regulation of embryonic development	90	1	0.72	1.00000
GO:0098655	monoatomic cation transmembrane transport	535	7	4.28	1.00000
GO:0006816	calcium ion transport	338	1	2.71	1.00000
GO:0032956	regulation of actin cytoskeleton organization	165	1	1.32	1.00000
GO:0045859	regulation of protein kinase activity	484	2	3.88	1.00000
GO:0051640	organelle localization	251	2	2.01	1.00000
GO:0051641	cellular localization	2201	31	17.63	1.00000
GO:0060341	regulation of cellular localization	552	3	4.42	1.00000
GO:0090102	cochlea development	38	1	0.3	1.00000
GO:0010243	response to organonitrogen compound	516	6	4.13	1.00000
GO:0002283	neutrophil activation involved in immune response	9	1	0.07	1.00000
GO:0032303	regulation of icosanoid secretion	8	1	0.06	1.00000
GO:0007204	positive regulation of cytosolic calcium ion concentration	91	1	0.73	1.00000
GO:0032984	protein-containing complex disassembly	119	1	0.95	1.00000
GO:0032305	positive regulation of icosanoid secretion	5	1	0.04	1.00000
GO:0032986	protein-DNA complex disassembly	10	1	0.08	1.00000
GO:1903506	regulation of nucleic acid-templated transcription	2217	1	17.75	1.00000
GO:0032306	regulation of prostaglandin secretion	1	1	0.01	1.00000
GO:0048707	instar larval or pupal morphogenesis	61	1	0.49	1.00000
GO:0051648	vesicle localization	118	1	0.95	1.00000
GO:0006308	DNA catabolic process	96	1	0.77	1.00000
GO:0051649	establishment of localization in cell	1388	18	11.12	1.00000
GO:0032989	cellular component morphogenesis	1008	8	8.07	1.00000
GO:1903509	liposaccharide metabolic process	84	3	0.67	1.00000
GO:0032309	icosanoid secretion	17	1	0.14	1.00000
GO:0006970	response to osmotic stress	61	2	0.49	1.00000
GO:0032970	regulation of actin filament-based process	182	1	1.46	1.00000
GO:0016070	RNA metabolic process	3192	2	25.56	1.00000
GO:0042471	ear morphogenesis	138	1	1.11	1.00000
GO:0042472	inner ear morphogenesis	125	1	1	1.00000
GO:0016072	rRNA metabolic process	148	1	1.19	1.00000
GO:0072073	kidney epithelium development	117	1	0.94	1.00000
GO:0002274	myeloid leukocyte activation	53	2	0.42	1.00000
GO:0002275	myeloid cell activation involved in immune response	22	1	0.18	1.00000
GO:0006836	neurotransmitter transport	150	2	1.2	1.00000
GO:0002278	eosinophil activation involved in immune response	3	1	0.02	1.00000
GO:0006979	response to oxidative stress	233	1	1.87	1.00000
GO:0006839	mitochondrial transport	89	1	0.71	1.00000
GO:1903020	positive regulation of glycoprotein metabolic process	5	1	0.04	1.00000
GO:0006921	cellular component disassembly involved in execution phase of apoptosis	29	1	0.23	1.00000
GO:0002221	pattern recognition receptor signaling pathway	82	2	0.66	1.00000
GO:0031623	receptor internalization	38	1	0.3	1.00000
GO:1903169	regulation of calcium ion transmembrane transport	40	1	0.32	1.00000
GO:0006929	substrate-dependent cell migration	33	1	0.26	1.00000
GO:0008150	biological_process	19604	157	157	1.00000
GO:0080090	regulation of primary metabolic process	3996	10	32	1.00000
GO:0050890	cognition	198	3	1.59	1.00000
GO:0006910	phagocytosis, recognition	23	1	0.18	1.00000
GO:0032490	detection of molecule of bacterial origin	9	1	0.07	1.00000
GO:2000191	regulation of fatty acid transport	9	1	0.07	1.00000
GO:0009891	positive regulation of biosynthetic process	861	6	6.9	1.00000
GO:0009892	negative regulation of metabolic process	1407	4	11.27	1.00000
GO:2000193	positive regulation of fatty acid transport	6	1	0.05	1.00000
GO:0051293	establishment of spindle localization	35	1	0.28	1.00000
GO:0009893	positive regulation of metabolic process	1649	11	13.21	1.00000
GO:0008154	actin polymerization or depolymerization	138	1	1.11	1.00000
GO:0009894	regulation of catabolic process	799	2	6.4	1.00000
GO:0009895	negative regulation of catabolic process	66	1	0.53	1.00000
GO:0008016	regulation of heart contraction	75	1	0.6	1.00000
GO:0032496	response to lipopolysaccharide	109	3	0.87	1.00000
GO:1903018	regulation of glycoprotein metabolic process	10	1	0.08	1.00000
GO:0002218	activation of innate immune response	91	2	0.73	1.00000
GO:0042440	pigment metabolic process	65	3	0.52	1.00000
GO:0032940	secretion by cell	520	7	4.16	1.00000
GO:0045981	positive regulation of nucleotide metabolic process	72	2	0.58	1.00000
GO:0006941	striated muscle contraction	50	1	0.4	1.00000
GO:0070482	response to oxygen levels	142	1	1.14	1.00000
GO:0006942	regulation of striated muscle contraction	30	1	0.24	1.00000
GO:0031102	neuron projection regeneration	34	1	0.27	1.00000
GO:0000003	reproduction	837	6	6.7	1.00000
GO:0016043	cellular component organization	4619	36	36.99	1.00000
GO:0051604	protein maturation	541	2	4.33	1.00000
GO:0061245	establishment or maintenance of bipolar cell polarity	25	1	0.2	1.00000
GO:0042445	hormone metabolic process	136	3	1.09	1.00000
GO:0001885	endothelial cell development	30	1	0.24	1.00000
GO:0051606	detection of stimulus	261	1	2.09	1.00000
GO:1903046	meiotic cell cycle process	119	1	0.95	1.00000
GO:0042446	hormone biosynthetic process	51	3	0.41	1.00000
GO:0006807	nitrogen compound metabolic process	11236	57	89.98	1.00000
GO:0031647	regulation of protein stability	101	1	0.81	1.00000
GO:1903047	mitotic cell cycle process	615	2	4.93	1.00000
GO:0030707	follicle cell of egg chamber development	24	1	0.19	1.00000
GO:0016049	cell growth	255	3	2.04	1.00000
GO:0046209	nitric oxide metabolic process	24	1	0.19	1.00000
GO:0006809	nitric oxide biosynthetic process	23	1	0.18	1.00000
GO:0019432	triglyceride biosynthetic process	29	1	0.23	1.00000
GO:0060972	left/right pattern formation	124	2	0.99	1.00000
GO:1903034	regulation of response to wounding	172	1	1.38	1.00000
GO:0045834	positive regulation of lipid metabolic process	56	2	0.45	1.00000
GO:0006935	chemotaxis	451	5	3.61	1.00000
GO:0072176	nephric duct development	10	1	0.08	1.00000
GO:1903036	positive regulation of response to wounding	60	1	0.48	1.00000
GO:0008037	cell recognition	149	4	1.19	1.00000
GO:0006937	regulation of muscle contraction	77	1	0.62	1.00000
GO:0002237	response to molecule of bacterial origin	126	3	1.01	1.00000
GO:0019438	aromatic compound biosynthetic process	4174	5	33.43	1.00000
GO:0008038	neuron recognition	106	3	0.85	1.00000
GO:0019439	aromatic compound catabolic process	1492	17	11.95	1.00000
GO:0034660	ncRNA metabolic process	404	1	3.24	1.00000
GO:0001822	kidney development	201	1	1.61	1.00000
GO:0050865	regulation of cell activation	106	1	0.85	1.00000
GO:0016125	sterol metabolic process	134	5	1.07	1.00000
GO:0072665	protein localization to vacuole	21	4	0.17	1.00000
GO:0045926	negative regulation of growth	151	2	1.21	1.00000
GO:0050866	negative regulation of cell activation	36	1	0.29	1.00000
GO:0072666	establishment of protein localization to vacuole	19	4	0.15	1.00000
GO:0016127	sterol catabolic process	12	1	0.1	1.00000
GO:2000027	regulation of animal organ morphogenesis	123	1	0.99	1.00000
GO:0048869	cellular developmental process	2688	19	21.53	1.00000
GO:0085029	extracellular matrix assembly	12	1	0.1	1.00000
GO:0009310	amine catabolic process	36	1	0.29	1.00000
GO:0009991	response to extracellular stimulus	280	6	2.24	1.00000
GO:0009311	oligosaccharide metabolic process	30	2	0.24	1.00000
GO:0036211	protein modification process	3038	9	24.33	1.00000
GO:0060491	regulation of cell projection assembly	68	2	0.54	1.00000
GO:1904951	positive regulation of establishment of protein localization	141	1	1.13	1.00000
GO:0051252	regulation of RNA metabolic process	2325	1	18.62	1.00000
GO:0034654	nucleobase-containing compound biosynthetic process	4086	3	32.72	1.00000
GO:0050994	regulation of lipid catabolic process	19	1	0.15	1.00000
GO:0034655	nucleobase-containing compound catabolic process	1428	17	11.44	1.00000
GO:0035315	hair cell differentiation	73	3	0.58	1.00000
GO:0006595	polyamine metabolic process	28	1	0.22	1.00000
GO:0009855	determination of bilateral symmetry	133	1	1.07	1.00000
GO:0072655	establishment of protein localization to mitochondrion	36	1	0.29	1.00000
GO:0034656	nucleobase-containing small molecule catabolic process	675	16	5.41	1.00000
GO:0035316	non-sensory hair organization	9	1	0.07	1.00000
GO:0001816	cytokine production	193	2	1.55	1.00000
GO:0006457	protein folding	138	1	1.11	1.00000
GO:0062197	cellular response to chemical stress	123	1	0.99	1.00000
GO:0035317	imaginal disc-derived wing hair organization	8	1	0.06	1.00000
GO:0001817	regulation of cytokine production	180	2	1.44	1.00000
GO:0090257	regulation of muscle system process	100	1	0.8	1.00000
GO:0072657	protein localization to membrane	198	4	1.59	1.00000
GO:0019098	reproductive behavior	48	1	0.38	1.00000
GO:0006458	'de novo' protein folding	11	1	0.09	1.00000
GO:0048858	cell projection morphogenesis	692	5	5.54	1.00000
GO:0001818	negative regulation of cytokine production	67	2	0.54	1.00000
GO:0051258	protein polymerization	168	1	1.35	1.00000
GO:0001959	regulation of cytokine-mediated signaling pathway	30	1	0.24	1.00000
GO:0050999	regulation of nitric-oxide synthase activity	10	1	0.08	1.00000
GO:0051259	protein complex oligomerization	376	1	3.01	1.00000
GO:0032459	regulation of protein oligomerization	12	1	0.1	1.00000
GO:0072659	protein localization to plasma membrane	60	1	0.48	1.00000
GO:0048880	sensory system development	307	2	2.46	1.00000
GO:0072001	renal system development	224	2	1.79	1.00000
GO:0048882	lateral line development	9	1	0.07	1.00000
GO:0072002	Malpighian tubule development	13	1	0.1	1.00000
GO:0042542	response to hydrogen peroxide	80	1	0.64	1.00000
GO:0042402	cellular biogenic amine catabolic process	36	1	0.29	1.00000
GO:0048884	neuromast development	5	1	0.04	1.00000
GO:0001844	protein insertion into mitochondrial membrane involved in apoptotic signaling pathway	8	1	0.06	1.00000
GO:0001845	phagolysosome assembly	8	1	0.06	1.00000
GO:0070585	protein localization to mitochondrion	38	1	0.3	1.00000
GO:0048886	neuromast hair cell differentiation	4	1	0.03	1.00000
GO:0009886	post-embryonic animal morphogenesis	94	1	0.75	1.00000
GO:0006907	pinocytosis	64	3	0.51	1.00000
GO:0045807	positive regulation of endocytosis	66	2	0.53	1.00000
GO:0090287	regulation of cellular response to growth factor stimulus	137	4	1.1	1.00000
GO:0009888	tissue development	1273	7	10.19	1.00000
GO:0032488	Cdc42 protein signal transduction	10	2	0.08	1.00000
GO:0070588	calcium ion transmembrane transport	255	1	2.04	1.00000
GO:0098609	cell-cell adhesion	321	1	2.57	1.00000
GO:0009889	regulation of biosynthetic process	2731	7	21.87	1.00000
GO:0006909	phagocytosis	117	7	0.94	1.00000
GO:0048870	cell motility	747	12	5.98	1.00000
GO:0036230	granulocyte activation	13	1	0.1	1.00000
GO:0048871	multicellular organismal-level homeostasis	458	3	3.67	1.00000
GO:0051273	beta-glucan metabolic process	8	1	0.06	1.00000
GO:0051275	beta-glucan catabolic process	6	1	0.05	1.00000
GO:0045935	positive regulation of nucleobase-containing compound metabolic process	891	3	7.14	1.00000
GO:0050877	nervous system process	717	6	5.74	1.00000
GO:0001837	epithelial to mesenchymal transition	89	1	0.71	1.00000
GO:0045937	positive regulation of phosphate metabolic process	578	7	4.63	1.00000
GO:0048878	chemical homeostasis	459	11	3.68	1.00000
GO:0050878	regulation of body fluid levels	341	5	2.73	1.00000
GO:0051222	positive regulation of protein transport	141	1	1.13	1.00000
GO:0044262	cellular carbohydrate metabolic process	208	2	1.67	1.00000
GO:0042063	gliogenesis	145	1	1.16	1.00000
GO:0051223	regulation of protein transport	281	2	2.25	1.00000
GO:1901564	organonitrogen compound metabolic process	7124	53	57.05	1.00000
GO:0080164	regulation of nitric oxide metabolic process	15	1	0.12	1.00000
GO:0044264	cellular polysaccharide metabolic process	81	1	0.65	1.00000
GO:1901565	organonitrogen compound catabolic process	1913	24	15.32	1.00000
GO:0030865	cortical cytoskeleton organization	25	1	0.2	1.00000
GO:1901566	organonitrogen compound biosynthetic process	1473	8	11.8	1.00000
GO:0009826	unidimensional cell growth	9	1	0.07	1.00000
GO:0042067	establishment of ommatidial planar polarity	14	1	0.11	1.00000
GO:0009968	negative regulation of signal transduction	607	3	4.86	1.00000
GO:0008610	lipid biosynthetic process	469	10	3.76	1.00000
GO:0003012	muscle system process	169	2	1.35	1.00000
GO:0062012	regulation of small molecule metabolic process	791	2	6.33	1.00000
GO:0048812	neuron projection morphogenesis	582	5	4.66	1.00000
GO:0003013	circulatory system process	271	2	2.17	1.00000
GO:0062013	positive regulation of small molecule metabolic process	102	2	0.82	1.00000
GO:0050953	sensory perception of light stimulus	195	2	1.56	1.00000
GO:0120254	olefinic compound metabolic process	71	3	0.57	1.00000
GO:0034614	cellular response to reactive oxygen species	70	1	0.56	1.00000
GO:0045595	regulation of cell differentiation	837	3	6.7	1.00000
GO:0003015	heart process	93	1	0.74	1.00000
GO:0045455	ecdysteroid metabolic process	2	2	0.02	1.00000
GO:0030855	epithelial cell differentiation	373	4	2.99	1.00000
GO:0071715	icosanoid transport	17	1	0.14	1.00000
GO:0045596	negative regulation of cell differentiation	312	1	2.5	1.00000
GO:0051216	cartilage development	131	1	1.05	1.00000
GO:0050817	coagulation	274	5	2.19	1.00000
GO:0045597	positive regulation of cell differentiation	411	1	3.29	1.00000
GO:0003158	endothelium development	49	1	0.39	1.00000
GO:0042058	regulation of epidermal growth factor receptor signaling pathway	43	1	0.34	1.00000
GO:0090218	positive regulation of lipid kinase activity	20	1	0.16	1.00000
GO:0042059	negative regulation of epidermal growth factor receptor signaling pathway	28	1	0.22	1.00000
GO:0051240	positive regulation of multicellular organismal process	646	2	5.17	1.00000
GO:0044281	small molecule metabolic process	2981	35	23.87	1.00000
GO:0051241	negative regulation of multicellular organismal process	441	4	3.53	1.00000
GO:0044282	small molecule catabolic process	950	17	7.61	1.00000
GO:0006582	melanin metabolic process	24	1	0.19	1.00000
GO:0044283	small molecule biosynthetic process	564	7	4.52	1.00000
GO:1902743	regulation of lamellipodium organization	24	1	0.19	1.00000
GO:0008643	carbohydrate transport	92	3	0.74	1.00000
GO:0008104	protein localization	1597	25	12.79	1.00000
GO:0060485	mesenchyme development	169	2	1.35	1.00000
GO:2000145	regulation of cell motility	309	6	2.47	1.00000
GO:0034645	cellular macromolecule biosynthetic process	4699	7	37.63	1.00000
GO:1902745	positive regulation of lamellipodium organization	17	1	0.14	1.00000
GO:0051246	regulation of protein metabolic process	1383	6	11.08	1.00000
GO:0051247	positive regulation of protein metabolic process	666	4	5.33	1.00000
GO:0052547	regulation of peptidase activity	248	1	1.99	1.00000
GO:2000147	positive regulation of cell motility	185	3	1.48	1.00000
GO:0009308	amine metabolic process	168	3	1.35	1.00000
GO:0051248	negative regulation of protein metabolic process	517	1	4.14	1.00000
GO:0050848	regulation of calcium-mediated signaling	17	1	0.14	1.00000
GO:0052548	regulation of endopeptidase activity	207	1	1.66	1.00000
GO:0015748	organophosphate ester transport	54	4	0.43	1.00000
GO:0015749	monosaccharide transmembrane transport	54	3	0.43	1.00000
GO:0044270	cellular nitrogen compound catabolic process	1491	17	11.94	1.00000
GO:0080171	lytic vacuole organization	41	4	0.33	1.00000
GO:0044271	cellular nitrogen compound biosynthetic process	4723	8	37.82	1.00000
GO:0015732	prostaglandin transport	1	1	0.01	1.00000
GO:0001932	regulation of protein phosphorylation	612	3	4.9	1.00000
GO:0051234	establishment of localization	4066	68	32.56	1.00000
GO:0051235	maintenance of location	198	5	1.59	1.00000
GO:1901575	organic substance catabolic process	2465	33	19.74	1.00000
GO:0006575	cellular modified amino acid metabolic process	205	1	1.64	1.00000
GO:0044275	cellular carbohydrate catabolic process	40	1	0.32	1.00000
GO:1901576	organic substance biosynthetic process	5787	20	46.35	1.00000
GO:0006576	biogenic amine metabolic process	138	2	1.11	1.00000
GO:0006577	amino-acid betaine metabolic process	41	1	0.33	1.00000
GO:0008637	apoptotic mitochondrial changes	58	1	0.46	1.00000
GO:0034638	phosphatidylcholine catabolic process	3	1	0.02	1.00000
GO:0006578	amino-acid betaine biosynthetic process	27	1	0.22	1.00000
GO:0051239	regulation of multicellular organismal process	1524	9	12.21	1.00000
GO:0048839	inner ear development	203	1	1.63	1.00000
GO:0060560	developmental growth involved in morphogenesis	170	2	1.36	1.00000
GO:0010720	positive regulation of cell development	202	1	1.62	1.00000
GO:0006520	amino acid metabolic process	444	1	3.56	1.00000
GO:0060562	epithelial tube morphogenesis	306	2	2.45	1.00000
GO:0002764	immune response-regulating signaling pathway	165	2	1.32	1.00000
GO:0035924	cellular response to vascular endothelial growth factor stimulus	48	2	0.38	1.00000
GO:0048925	lateral line system development	9	1	0.07	1.00000
GO:0032526	response to retinoic acid	55	2	0.44	1.00000
GO:0045428	regulation of nitric oxide biosynthetic process	15	1	0.12	1.00000
GO:0042168	heme metabolic process	23	2	0.18	1.00000
GO:0060429	epithelium development	817	4	6.54	1.00000
GO:0046710	GDP metabolic process	4	1	0.03	1.00000
GO:0030810	positive regulation of nucleotide biosynthetic process	65	2	0.52	1.00000
GO:0007391	dorsal closure	27	1	0.22	1.00000
GO:0007392	initiation of dorsal closure	2	1	0.02	1.00000
GO:0019693	ribose phosphate metabolic process	912	18	7.3	1.00000
GO:0009913	epidermal cell differentiation	122	3	0.98	1.00000
GO:0019695	choline metabolic process	21	1	0.17	1.00000
GO:0010715	regulation of extracellular matrix disassembly	15	1	0.12	1.00000
GO:0071396	cellular response to lipid	215	4	1.72	1.00000
GO:0010717	regulation of epithelial to mesenchymal transition	39	1	0.31	1.00000
GO:0002757	immune response-activating signaling pathway	138	2	1.11	1.00000
GO:0002758	innate immune response-activating signaling pathway	82	2	0.66	1.00000
GO:0042158	lipoprotein biosynthetic process	63	2	0.5	1.00000
GO:0042159	lipoprotein catabolic process	3	1	0.02	1.00000
GO:0042180	cellular ketone metabolic process	111	2	0.89	1.00000
GO:0000280	nuclear division	418	1	3.35	1.00000
GO:0050801	monoatomic ion homeostasis	342	6	2.74	1.00000
GO:0042181	ketone biosynthetic process	22	2	0.18	1.00000
GO:0030301	cholesterol transport	57	7	0.46	1.00000
GO:0071702	organic substance transport	2055	40	16.46	1.00000
