Protein.ID	Symbiosome_1.Intensity	Symbiosome_2.Intensity	Symbiosome_3.Intensity	Symbiosome_4.Intensity	Symbiosome_5.Intensity	Symbiosome_6.Intensity	Control_1.Intensity	Control_2.Intensity	Control_3.Intensity	Control_4.Intensity	Control_5.Intensity	Control_6.Intensity
AIPGENE11237	0	3705774.8	0	0	0	0	29537620	3716120.8	25413020	20419210	0	0
AIPGENE11263	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE1127	0	0	0	0	0	0	0	0	0	7599947	38208792	0
AIPGENE11276	0	0	0	0	0	0	139358064	176401808	68588280	17943598	80557400	88166832
AIPGENE11286	0	15364498	0	0	0	0	295196448	323598912	152157728	62633824	91588000	101626936
AIPGENE11306	0	0	0	0	0	0	21521716	21560194	17281162	12949500	20083592	5537959.5
AIPGENE11311	0	0	0	0	0	0	26939904	24118798	28874694	29357572	30083810	0
AIPGENE11319	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE11341	0	16390559	0	0	0	0	16659534	16835574	10847613	31753514	17391912	0
AIPGENE11352	0	0	0	0	0	0	4398595	0	0	0	0	0
AIPGENE11356	0	21705134	34854800	0	0	0	9375446	5938034.5	6050941.5	7943311	0	0
AIPGENE11362	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE11368	0	12800889	23592386	6468903	2689595.8	7934628	0	0	0	0	0	0
AIPGENE11410	0	5172213	0	0	0	0	0	0	0	11387228	0	0
AIPGENE11420	14624402	23044686	80193912	0	0	0	163680720	207714816	225310144	274786816	156372256	166623808
AIPGENE11421	6640048	4402160.5	22971946	8068895	0	0	360751904	250186336	292288480	392160160	297222336	77890616
AIPGENE1143	0	0	0	0	0	0	5560761.5	0	0	0	0	0
AIPGENE11436	16186227	0	0	21480008	12149179	10002970	5856904	0	8627225	12691008	7614013	0
AIPGENE11440	0	0	0	0	0	0	37599880	23813712	17486986	35547624	11643109	14630348
AIPGENE11487	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE11497	9959396	14359954	22142148	0	0	0	24184196	28963080	34436912	15611471	21548454	39815676
AIPGENE11506	7193797	0	15987869	0	0	0	46526712	64279496	76263280	64013720	47793984	49976760
AIPGENE11518	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE11531	0	0	0	0	0	0	0	0	0	0	4262144.5	0
AIPGENE11540	0	12471038	16060717	0	0	0	47414832	50007108	112384768	48016804	48207484	34427120
AIPGENE11551	22038580	28325012	10180306	11803476	9038279	14800022	9163690	1741244.9	5086278.5	6702058.5	5714044	0
AIPGENE1156	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE11562	0	0	0	0	0	0	2663669.8	2728401.2	0	0	0	0
AIPGENE11563	0	0	12967752	0	0	0	233156352	175420192	198548480	203148288	177418368	142280384
AIPGENE11578	0	0	0	0	0	0	42620580	21920048	24454836	21619928	15400083	17818040
AIPGENE1158	0	0	0	0	0	0	2985389.5	0	1738812.4	0	1696923.6	0
AIPGENE11583	0	0	0	0	0	0	63782356	37556076	62912108	83497992	105288584	63165304
AIPGENE11586	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE11590	0	0	0	0	0	0	11515666	18647716	27974872	26039820	33046740	16067885
AIPGENE11593	22866248	0	32110026	7552237	5628072.5	11687710	43312196	28358304	38264920	30875696	38350124	34580752
AIPGENE1160	0	0	20221394	0	0	0	251345376	242848864	256196480	325649440	145691888	207753120
AIPGENE11602	0	0	0	0	0	0	3871271.8	0	2375898.2	1293758.5	0	4267769
AIPGENE11605	0	0	0	0	0	0	3467041	0	0	0	0	0
AIPGENE11610	0	0	0	0	0	0	55378004	50233856	29458992	85430680	50357772	22701254
AIPGENE11614	9476642	0	0	0	0	2999883.8	6187488.5	4419079	8698217	6154671.5	4100206.5	0
AIPGENE11620	0	0	0	0	0	0	7818318.5	0	4081843.5	0	8943288	0
AIPGENE11621	0	0	0	0	0	0	4128092.2	0	2759152	0	0	0
AIPGENE11623	0	0	0	0	0	0	6740763	0	0	7720095	8050573.5	8743358
AIPGENE11626	0	0	0	0	0	0	7850794.5	0	6740259	0	0	0
AIPGENE11629	40778376	17289062	52289660	18283216	13570134	22527226	0	0	0	0	0	0
AIPGENE1163	0	0	0	0	0	0	0	0	7951846.5	5055715.5	3201114.2	0
AIPGENE11638	0	0	0	0	0	0	9187562	23461552	19157784	0	0	0
AIPGENE11641	0	0	0	0	0	0	18679112	0	4331241.5	65406892	33005920	10505987
AIPGENE11661	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE11679	0	0	0	0	0	0	2733413.8	0	2237329.2	0	0	0
AIPGENE11684	23857650	53590944	109086072	0	0	0	8020419100	8166408200	7321139200	6544717800	6463801900	6476603400
AIPGENE11687	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE11699	0	0	0	0	0	0	3386471	0	4708834	5279571.5	0	0
AIPGENE11701	116009232	151963008	262267104	277159040	105166280	196070704	1569083140	1585317760	2449307390	1928736260	1965265920	1701954180
AIPGENE11714	70592536	30251276	64609728	6347656.5	28794396	0	50958192	16597331	52234272	53904044	74748544	28075700
AIPGENE11718	0	0	19121942	0	6177891	0	22967812	15303369	16813176	37590168	35349484	19399874
AIPGENE11731	0	0	0	0	0	0	0	0	0	0	7927500.5	3431037
AIPGENE11735	0	0	0	0	0	0	3119470.2	0	0	0	0	0
AIPGENE11736	0	12035168	0	0	0	0	0	0	0	2346042	0	0
AIPGENE11752	0	13385209	24306962	0	0	0	0	0	0	0	0	0
AIPGENE11754	0	19597000	22151470	0	0	0	0	10483714	0	0	0	0
AIPGENE11758	27305028	21899842	49179704	10800780	1614552.2	0	0	0	0	0	0	0
AIPGENE11763	0	0	0	0	0	0	4935321	0	0	14480780	0	0
AIPGENE11779	0	0	0	0	0	0	4398941	0	0	0	0	0
AIPGENE11785	0	0	0	0	0	0	0	0	0	6732185.5	0	0
AIPGENE11786	0	0	0	0	0	0	5229815.5	0	5410969.5	8296780	6021005	0
AIPGENE11792	0	0	0	0	0	0	36588548	33282898	47317472	83266896	11932638	29164782
AIPGENE11799	0	0	0	0	0	0	0	5844196.5	5655817	0	7331713.5	0
AIPGENE11800	0	0	0	0	0	0	11542698	5714838	18030198	11278293	19792222	0
AIPGENE11806	0	13586861	0	0	0	0	0	0	0	9707011	7697216.5	16053377
AIPGENE11828	0	17389572	16813184	0	0	0	115300456	93054528	123763472	120599224	118170856	61102272
AIPGENE11855	0	0	0	0	0	0	0	0	0	0	0	217619952
AIPGENE11862	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE11868	0	0	0	0	0	0	0	0	0	0	1741798.2	0
AIPGENE11873	0	0	0	0	0	0	121702736	99628736	63304888	87753992	144557744	38493472
AIPGENE11899	0	11545937	44570144	0	5025351	0	82239456	47172104	72439648	57199824	95687384	11607930
AIPGENE11908	0	0	0	0	0	0	18336564	17684400	15345587	15976672	24837472	16181290
AIPGENE11940	19579096	19446208	32893836	15392611	10600148	17618374	20089272	20407652	23911846	27804308	19097796	20496188
AIPGENE11954	0	0	0	0	0	0	0	0	8742277	0	8974626	6555826.5
AIPGENE11975	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE1198	19930784	17370512	68714896	0	0	0	136723392	107775624	129233816	123477264	163639424	140143600
AIPGENE11986	0	0	20010214	0	0	0	69522256	95782976	41502032	82877000	61633000	35707392
AIPGENE12000	0	11897407	41464112	0	0	0	970362430	991707460	1023927100	1017830400	789926340	811396420
AIPGENE12002	0	0	0	0	0	0	155496640	130228048	146027280	168137360	132549744	117612536
AIPGENE12008	0	0	15185360	0	0	0	26694316	20451958	28527912	23791874	12958183	10217603
AIPGENE12010	0	0	0	0	0	0	10141434	20671792	26292878	15039724	17227036	15040158
AIPGENE12013	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE12014	0	0	0	0	0	0	26044524	40833824	38386992	26754150	32193898	0
AIPGENE12018	0	0	0	0	0	0	8853002	6255569	5542062.5	23605884	15350798	16657204
AIPGENE12020	0	0	0	0	0	0	0	0	0	5736527	0	0
AIPGENE12050	0	0	0	0	0	0	5201418.5	0	5400501.5	0	0	0
AIPGENE12055	0	0	0	0	0	0	30456778	55683172	40509676	44155936	46762740	24049256
AIPGENE12069	0	0	0	0	0	0	1988643	0	0	0	3677316	0
AIPGENE12077	0	0	0	0	0	0	31083282	18283498	19341152	13286898	9245730	14826255
AIPGENE12082	474449056	449256992	671843010	474255520	287356000	287808960	50556804	61373836	36524728	67012928	76874104	74918744
AIPGENE12087	0	0	0	0	0	0	32142696	12091250	14640173	25342916	19291778	18269804
AIPGENE12090	28985408	49242712	19215122	0	5508315	11121888	71242984	58873512	127410800	144383008	84013432	66937832
AIPGENE12093	0	0	0	0	0	0	2515158.5	0	0	3008988.8	3633656	0
AIPGENE12094	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE12097	14165119	16997664	27682198	6563115.5	10149601	11116137	0	0	0	0	0	0
AIPGENE12098	0	0	0	0	0	0	6499592	0	0	0	0	0
AIPGENE12101	0	0	0	0	0	0	73390160	64316396	49816244	56196848	42279380	56201204
AIPGENE12102	0	0	0	0	0	0	5431667.5	0	0	0	0	0
AIPGENE12131	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE12138	179652720	310934688	356470400	66336960	88515280	150809088	109930792	175712800	123972240	108128328	180191168	184889200
AIPGENE1216	9758828	17245946	21784098	10055648	5001076	9126656	16024966	9111114	14479072	12377053	10237519	13955963
AIPGENE12161	0	0	0	0	3931668.5	0	74489776	102939272	103991992	138217200	88236056	42314728
AIPGENE12166	0	0	0	0	0	0	3770638.2	8648644	4228295	0	2572312.8	0
AIPGENE12173	0	0	0	0	0	0	2709987.5	0	0	0	0	0
AIPGENE12174	0	0	0	0	0	0	242445280	137947456	166181728	155356784	157208880	98926944
AIPGENE12194	0	0	0	0	0	0	10702930	9605670	16673698	7872004.5	6373153	0
AIPGENE122	91543368	199520448	506998816	25815044	42705264	60555972	1835634940	1338501250	1222241020	1066100860	1373168770	1662089220
AIPGENE12227	170804384	151317056	241424208	91309088	107397560	97671456	225056912	96373328	154930480	96647360	171250320	189887104
AIPGENE12254	0	0	0	0	0	0	6999529	0	3606306.2	6235931	7164575	0
AIPGENE12299	0	20576342	10144406	0	0	0	1508090240	1746528640	1466163970	1689290500	1541489410	1507561470
AIPGENE12314	0	0	0	0	0	0	14612967	0	12389741	15849842	19709688	0
AIPGENE12315	0	10928704	57381256	0	0	12235003	3278018.5	20355992	0	45300820	9745311	23603474
AIPGENE12332	0	0	0	0	0	0	17818198	19431056	53310832	29432436	123451016	98056264
AIPGENE12375	6618191.5	35771616	50274392	0	32728652	12018712	343410816	141270864	164422640	109880528	148498496	140887248
AIPGENE12383	0	0	0	0	0	0	0	0	0	0	7548586.5	0
AIPGENE12391	25950020	41682780	58042768	18531092	27470940	14598511	188065856	232919104	140300880	165696816	181653072	193724320
AIPGENE12437	0	0	0	0	0	0	63390008	20323230	25701640	19396352	20629610	34187208
AIPGENE12441	0	0	0	0	0	0	15824716	7036176.5	8169755.5	7753412	0	0
AIPGENE12462	0	0	0	0	0	0	11011195	5857617	6807879.5	6218020	5412098.5	0
AIPGENE12475	5854999.5	0	9084140	0	0	0	130716176	120786704	93725384	121728184	102759792	134489696
AIPGENE12477	0	0	0	0	0	0	19947810	34099032	34772000	44842192	25416212	6074515.5
AIPGENE12483	0	0	0	0	0	0	16358830	5527179.5	12150072	7061302	8248007.5	6380570.5
AIPGENE12489	0	0	0	0	0	0	565520450	678211970	713233730	870701440	514165024	531077632
AIPGENE12496	247072704	239570736	537816510	79216168	79816512	83408160	2542242300	2593374210	2654367490	2439874820	2371917060	2340483070
AIPGENE12506	0	0	0	0	0	0	12629682	13599622	5942950.5	7343642.5	12838371	0
AIPGENE12507	0	0	0	0	0	0	0	0	0	0	2733239.8	0
AIPGENE12509	0	0	0	0	0	0	38497108	12747533	17871028	10828890	13518996	8625260
AIPGENE12526	15591587	21067184	0	7585873.5	10585605	12467042	7602482	3109924.2	11696330	3508848.5	21819246	6072115
AIPGENE12546	0	0	0	0	0	0	208524800	211881264	243730560	198220688	204878640	116277928
AIPGENE12559	0	0	0	0	0	0	52920164	19321192	32533520	58352640	74746984	0
AIPGENE12602	24226512	12962428	54866568	8107511	13972400	8865792	0	0	0	0	0	0
AIPGENE1263	0	0	0	0	0	0	12037784	15732918	28027174	10945911	19989910	7805181.5
AIPGENE12630	0	0	0	0	0	0	17392876	19217158	14041382	30109116	15707166	31766040
AIPGENE1264	0	0	0	0	0	0	5470183	0	9802480	9545913	7622994	0
AIPGENE12647	0	0	27348944	0	0	0	0	0	0	0	0	0
AIPGENE12681	0	0	0	0	0	0	3371467.2	0	0	0	0	0
AIPGENE12684	0	0	0	0	0	0	6921580.5	4768502.5	10160704	4948005.5	6060484	5232544
AIPGENE12686	0	0	0	0	0	0	0	0	0	0	5363265	0
AIPGENE12689	0	0	0	0	0	0	3724042	3181155	5175587	0	12211976	0
AIPGENE1269	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE12698	0	0	0	0	0	0	9541172	2109573	5179532	6202774	0	3193275.8
AIPGENE12701	0	11670638	18074424	0	0	0	0	0	0	0	0	0
AIPGENE12727	0	0	0	0	0	0	46676088	27322442	26811820	28275692	41378156	5651223
AIPGENE12755	0	0	0	0	0	0	10491568	0	7726641.5	22240792	18883826	6420440
AIPGENE1276	0	0	0	0	0	0	0	0	0	3939037.2	9227938	0
AIPGENE12767	0	0	0	0	0	0	0	0	0	0	9870731	7261660.5
AIPGENE12775	171285056	147275760	240760352	57624280	61406732	58488196	19649814500	18689343500	16380976100	15385750500	16173357100	16350726100
AIPGENE12776	0	0	0	0	0	0	9477279	7219882.5	7353821.5	8530884	5741625.5	4131360.5
AIPGENE12785	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE12792	0	0	0	0	0	0	2046666.4	0	0	0	0	0
AIPGENE12812	43551440	58031252	61252968	37689420	35864888	20724562	61941952	0	102060008	57738524	63050804	88038888
AIPGENE12816	0	0	0	0	0	0	22161824	0	0	0	0	0
AIPGENE12829	0	0	0	0	0	0	2469368	0	0	0	0	0
AIPGENE1284	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE12845	0	0	0	0	0	0	0	0	0	0	2621362.5	0
AIPGENE1285	0	0	0	0	0	0	2954039.5	0	0	15670624	6740437.5	0
AIPGENE1287	23906572	28005958	115546992	0	5057843.5	12905138	1583024130	1133943550	1395078400	1324307970	1608743300	770423740
AIPGENE12890	0	0	0	0	0	0	2472622.5	0	0	0	3113173.5	0
AIPGENE12922	0	0	0	0	0	0	4370966	0	9842986	10052980	10883563	13795893
AIPGENE12928	0	0	0	0	0	0	54252308	6585259	41094852	113087368	82894408	15306399
AIPGENE12956	0	0	0	0	0	0	2731765	0	0	0	0	0
AIPGENE1296	69954136	70902176	158777392	19188920	14126805	5295389.5	153586704	217672976	178924656	212870432	250528896	165387952
AIPGENE12962	0	0	17785850	0	0	0	32581592	17390712	27816532	33761880	28089154	32082404
AIPGENE12966	0	0	0	0	0	0	4420278	0	0	0	0	0
AIPGENE12967	0	0	0	0	0	0	20137456	16187558	36034292	35104328	43937104	22476990
AIPGENE12973	0	0	0	0	0	0	11809310	8412016	6813533.5	27401136	15605365	0
AIPGENE12990	0	0	0	0	0	0	23610648	16548744	23468688	62721860	16006854	0
AIPGENE12995	12867081	0	18399096	0	0	0	276130336	207767440	198301648	353543136	307837312	163109040
AIPGENE12996	0	0	0	0	0	0	146127200	98854272	131782664	126627680	130698792	100206512
AIPGENE12999	35361604	58449736	201445728	0	0	5824780.5	1114003580	759097730	953724350	939376060	956614460	661361410
AIPGENE13002	0	0	9602990	0	0	0	21254502	14250592	10588945	4236551.5	16927318	0
AIPGENE13012	15856914	0	36862036	10764764	12578245	12360684	133130832	118775312	149097728	106633552	154394576	148706576
AIPGENE1302	0	0	0	0	0	0	0	4851961.5	0	0	0	0
AIPGENE13025	0	0	0	0	0	0	32132372	16163048	30706240	42703400	40745368	0
AIPGENE13027	0	0	0	0	0	0	20075560	2881782.2	7359525.5	6742007.5	13548252	4495591.5
AIPGENE13028	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE13029	12480113	29906738	125940816	18147296	15509342	14139374	310025216	230652528	309223616	334795328	331740896	152244768
AIPGENE1303	0	0	0	0	0	0	78633640	78716160	91399720	57670172	71885688	23220514
AIPGENE13030	0	9354062	22842064	0	0	0	25743204	28590066	37643732	25747316	23948664	12673912
AIPGENE13033	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE13045	0	0	0	0	0	0	8050454.5	0	4825509.5	0	0	0
AIPGENE13048	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE13055	0	0	22134080	0	0	0	29966078	32617072	53783696	0	9366164	0
AIPGENE13141	0	0	18411218	0	0	0	0	0	0	0	0	0
AIPGENE13159	11376664	13160056	27861542	0	0	0	15770264	9399964	6246461	10959464	0	0
AIPGENE1317	0	0	0	0	0	0	9968583	5664176.5	3577392.8	16164748	24710310	0
AIPGENE13201	47652440	112872640	109873640	7189063	4453561.5	0	11756394500	15091476500	13560632300	11510450200	9328564200	10568181800
AIPGENE13208	7759251	26150112	72489832	0	0	0	512260512	423002848	473037184	503452544	472656320	475539648
AIPGENE13209	9618310	0	31635380	0	0	0	22307026	8423161	8667065	20282004	14666696	0
AIPGENE1321	10904269	0	0	0	0	6560278.5	125188712	127049784	94894040	91485136	55440164	57096480
AIPGENE13210	0	0	0	0	0	0	180992144	80237944	71274144	104828648	160801024	169893216
AIPGENE13216	0	0	0	0	0	0	22118378	30251900	22325546	15962888	18394198	0
AIPGENE13219	0	0	22195772	0	0	0	228267344	374469280	359388192	347379776	371575104	279787904
AIPGENE13225	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE13229	27958644	16384393	8686443	0	0	0	20879432	17891214	12492772	14269092	11573346	0
AIPGENE13241	0	0	0	0	0	0	16295012	22509998	26660722	23273090	41999220	0
AIPGENE13245	0	0	0	0	0	0	21968528	8277058	9970610	15805972	5774406	0
AIPGENE13249	0	0	0	0	0	0	54406168	70764368	93041848	91620672	76244456	71097432
AIPGENE13250	139902256	129450056	353931104	68959000	114466832	105670384	0	0	7442078.5	0	16266722	0
AIPGENE13253	0	0	0	0	0	0	22839830	24165662	19816822	14303381	19702100	22397084
AIPGENE13258	0	0	0	0	0	0	48555652	105702680	91664320	96209592	88312776	66457900
AIPGENE13264	0	0	0	0	0	0	7031197.5	0	11870145	9790526	18785372	0
AIPGENE13276	52901932	53653172	159248640	8771047	64212120	25381950	5764532	9295618	7383118.5	0	9310108	0
AIPGENE13278	286721472	241465472	647572670	56438608	144192752	128942376	51190904	8662182	26495000	25958982	30632908	17418112
AIPGENE13285	0	0	0	0	0	0	29847546	24234316	19741262	18505554	13995247	18913058
AIPGENE13353	0	0	0	0	0	0	0	0	0	6076619.5	0	0
AIPGENE13358	0	0	0	0	0	0	1388542.8	5502957.5	11356738	12103624	8893329	11813190
AIPGENE13361	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE1338	0	0	0	0	0	0	0	0	8302862	12683628	22032708	6936538.5
AIPGENE13383	0	0	0	0	0	0	19218768	3191990.8	13389991	2239175.2	0	8942852
AIPGENE13387	0	0	0	0	4230309	0	7197886.5	0	0	0	7964161	9319211
AIPGENE13397	0	12996123	58067000	0	0	0	7623239	0	4529045	0	10306267	0
AIPGENE13400	0	0	0	0	0	0	8599194	6116486	3718506.5	6725962	5710728	0
AIPGENE13405	0	0	0	0	0	0	21650620	23748096	22293246	17938236	31940172	13742214
AIPGENE13406	0	0	0	0	0	0	120321376	65214108	45259528	34168760	30839844	76877848
AIPGENE1342	0	0	0	0	0	0	6679442	0	0	9621131	0	0
AIPGENE13420	501154304	506363264	738696900	204747440	254418272	212145168	429020480	415346240	408268800	213088800	643871360	492691296
AIPGENE13425	0	0	0	0	0	0	6418652.5	6561386.5	8747795	6728277.5	0	0
AIPGENE13427	0	0	41281996	0	0	0	143628864	180689760	154058688	157228736	177861312	32539560
AIPGENE13428	0	0	0	0	0	0	0	0	19139138	12308614	39776032	0
AIPGENE1345	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE13453	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE1346	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE13469	4399507500	4145524220	7962364900	2320213250	3742667010	3459653630	2677527300	1460049280	2469398780	1024337220	3079176450	2176882940
AIPGENE1347	0	0	0	0	0	0	0	0	0	0	5879036.5	0
AIPGENE13472	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE1349	33105078	25469412	29001430	17141072	34039500	28503740	34793444	46874364	33936472	43228684	33520342	42949248
AIPGENE1353	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE1354	0	0	0	0	0	0	5339807	8432759	6122393.5	0	4965459.5	3692456.5
AIPGENE13552	0	0	0	0	0	0	62095680	0	42450948	53961528	15640204	0
AIPGENE13554	0	0	0	0	0	0	0	0	0	25553064	10588564	0
AIPGENE13560	0	13513600	0	4153185.2	4117972.5	0	0	0	0	7323494.5	4602299.5	0
AIPGENE13576	0	0	43502124	0	0	0	18960538	8442232	10172909	4132476.2	4359509.5	0
AIPGENE13594	0	0	0	0	0	0	0	6156317.5	7384239.5	8912797	8105752	0
AIPGENE13634	0	0	0	0	0	0	5640512	0	4981917.5	15353528	12177118	9124781
AIPGENE13636	7475082	5028687.5	0	0	0	0	11439327	8190622.5	22958906	10816168	16508578	0
AIPGENE13657	0	0	0	0	0	0	0	0	4795140.5	47953200	33229070	0
AIPGENE13658	13163683	0	25429926	0	0	0	9923723	16889572	21400386	22402236	20512528	10456268
AIPGENE1366	0	0	0	0	0	0	111049960	100227928	121020056	168161616	95102040	80857000
AIPGENE13692	0	0	0	0	0	0	2277589.5	0	0	0	0	0
AIPGENE13694	11313882	0	0	11358665	0	0	7766639	3558042.2	6249705	2100467.5	0	0
AIPGENE13711	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE13724	0	0	0	0	0	0	17363438	45450476	32906762	17412040	22146656	6147993
AIPGENE13725	59799176	61237452	145853776	42510764	13468496	46324948	50583600	19576652	43220968	72518424	75202968	43721884
AIPGENE13739	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE13741	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE13747	8997696	0	0	0	0	0	82337720	51184664	62578068	127637344	142292832	67775264
AIPGENE13749	30092256	45673560	67632784	6545716	4235827	10474636	186773984	163823312	200106112	228370816	168199984	62633936
AIPGENE13786	0	0	0	0	0	0	56467648	56072676	57882136	90846312	58201172	15192840
AIPGENE13787	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE13828	0	0	0	0	0	0	6106090	12539849	18652672	12729501	25780588	5393614
AIPGENE13835	0	0	0	0	0	0	2897335	0	0	15313062	17029350	0
AIPGENE13863	11788853	0	61860384	0	19032672	14475924	0	4308390	0	0	10865832	0
AIPGENE13879	19909658	20074714	29099074	0	0	11304723	38755492	41697808	58415476	56365836	60731456	51825352
AIPGENE13886	0	0	0	0	0	0	66763600	75909416	97743792	34823216	27091952	29264990
AIPGENE13888	0	0	0	0	0	0	19951354	35764848	44121124	75282304	40803516	50838048
AIPGENE13893	0	0	19707886	7626014.5	0	0	245920592	328395520	269019776	302953888	275032256	175946320
AIPGENE13895	0	0	19203814	0	0	5797891.5	29851464	17797238	45715480	50673152	37278612	44300024
AIPGENE13903	0	0	0	0	0	0	19871006	22939214	26587940	23540924	8059252	0
AIPGENE1391	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE13913	0	0	0	0	0	0	3861955	0	0	0	0	0
AIPGENE13919	0	0	16841184	0	0	0	0	0	0	7059612	0	0
AIPGENE13924	0	0	0	0	0	0	13716702	0	14717260	0	0	26333154
AIPGENE13948	0	0	0	0	0	0	18372538	22062218	23577836	19247156	19995612	19927676
AIPGENE13972	9279923	13235431	0	0	0	0	7761229	4931940	4877657.5	13237355	6350013.5	0
AIPGENE13981	0	0	0	0	0	0	7541160	11244827	25285368	23630116	11278358	0
AIPGENE14037	0	0	15012478	0	0	0	39369776	27684690	33360744	46632904	36783908	20528228
AIPGENE14038	0	0	0	0	0	0	8206348.5	11459387	25510352	32422320	24972240	0
AIPGENE14044	0	0	0	0	0	0	18511592	18469574	17570004	7091943.5	7969215	0
AIPGENE14045	0	0	0	0	0	0	1465628.8	0	0	0	2207519.5	0
AIPGENE14049	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE14051	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE1406	0	0	0	0	0	0	0	5036243	6704068	0	8198003	0
AIPGENE14070	0	0	0	0	0	0	4647041.5	0	0	0	0	0
AIPGENE14071	13959665	17201130	44469192	0	0	0	200477616	51849264	46710092	57362620	9927774	63701820
AIPGENE14078	0	0	0	0	0	0	8361499	5539625.5	2303304	8810546	2569731.5	0
AIPGENE14087	0	0	0	0	0	0	6467431.5	4624438.5	0	5710200	0	0
AIPGENE14095	0	0	0	0	0	0	184337056	148742592	111769304	162422592	217189392	133949120
AIPGENE14110	11508743	0	21429134	6008890	0	0	93503112	64988184	60963472	66043568	65369288	70971088
AIPGENE14114	0	0	0	0	0	0	33243856	34415456	35548608	21110582	32716506	0
AIPGENE14128	50358380	0	0	0	0	0	88422600	58907796	97237152	86925888	105426448	57344416
AIPGENE14134	0	0	0	0	0	0	0	0	0	0	5376786.5	0
AIPGENE14135	0	0	0	0	0	0	6689796.5	40573048	0	3867151	16229404	0
AIPGENE14140	70117248	78217096	177659056	33881904	22838352	28690740	25468468	32897256	16125240	14645682	20848872	5406560
AIPGENE14141	0	0	0	0	0	0	14094626	11734647	13602103	16357584	0	0
AIPGENE14222	0	0	0	0	0	0	3491629.2	0	0	0	0	0
AIPGENE14234	0	0	0	0	0	0	3044092.5	0	0	0	0	0
AIPGENE14240	0	0	0	0	0	0	4725576	0	0	2567830.8	0	0
AIPGENE14284	0	0	0	0	0	0	5590602.5	12336402	6430256.5	8969756	15865648	0
AIPGENE14286	0	0	0	0	0	0	4140693.5	0	8260240.5	6925489.5	8073944	0
AIPGENE14295	0	0	0	0	0	0	3036844.8	0	0	0	0	0
AIPGENE14299	0	0	0	0	0	0	14792642	0	2133966	0	0	0
AIPGENE14331	0	0	0	0	0	0	14316868	12856982	26149132	68471336	62372808	0
AIPGENE14343	0	0	0	0	0	0	3060090	0	0	0	0	0
AIPGENE14369	0	0	0	0	0	0	0	0	14462810	5096116.5	0	0
AIPGENE14372	0	0	0	0	0	0	0	0	0	0	9855459	0
AIPGENE14405	0	0	0	0	0	0	0	0	0	8404733	13332914	0
AIPGENE1441	0	0	0	0	0	0	83401576	75511808	95921864	92023312	112065184	72894120
AIPGENE14419	0	0	0	0	0	0	8250266	12876322	7608419.5	0	21187050	0
AIPGENE1445	0	0	0	0	0	0	0	3449136.8	1295722.1	0	3704014	0
AIPGENE14490	0	0	0	0	0	0	24015450	20491698	24925864	15381989	17757382	0
AIPGENE14522	0	0	0	0	0	0	3403105.2	0	0	0	0	0
AIPGENE14536	16576476	0	35194276	0	0	0	24193186	18297272	28349994	23802500	61641612	0
AIPGENE14567	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE14575	0	0	7473089.5	0	0	0	60962532	60739480	44150480	57216728	87325928	15061017
AIPGENE1458	209996800	84477304	206911680	45482776	48453624	40203376	165487120	1102849280	184875200	168209792	271452736	151806512
AIPGENE14588	0	0	0	0	0	0	105716160	150294112	144694560	126539232	86852744	44647604
AIPGENE14594	0	0	0	0	0	0	11879646	0	0	3805348.2	2762378.2	12295158
AIPGENE146	0	0	0	0	0	0	7847825	0	3763195.2	0	0	0
